,0,1,log
575,,,"['unable to get the rating', 'unable to get the user rating']"
576,,,"['unable to get the rating', 'unable to get the user rating']"
577,,tbd,['unable to get the rating']
578,,tbd,['unable to get the rating']
579,,,"['unable to get the rating', 'unable to get the user rating']"
580,,tbd,['unable to get the rating']
581,,,"['unable to get the rating', 'unable to get the user rating']"
582,,,"['unable to get the rating', 'unable to get the user rating']"
583,,tbd,['unable to get the rating']
584,,,"['unable to get the rating', 'unable to get the user rating']"
585,,,"['unable to get the rating', 'unable to get the user rating']"
586,,,"['unable to get the rating', 'unable to get the user rating']"
587,,,"['unable to get the rating', 'unable to get the user rating']"
588,,,"['unable to get the rating', 'unable to get the user rating']"
589,,,"['unable to get the rating', 'unable to get the user rating']"
590,,,"['unable to get the rating', 'unable to get the user rating']"
591,,,"['unable to get the rating', 'unable to get the user rating']"
592,,,"['unable to get the rating', 'unable to get the user rating']"
593,,,"['unable to get the rating', 'unable to get the user rating']"
594,,,"['unable to get the rating', 'unable to get the user rating']"
595,,,"['unable to get the rating', 'unable to get the user rating']"
596,,,"['unable to get the rating', 'unable to get the user rating']"
597,,,"['unable to get the rating', 'unable to get the user rating']"
598,,tbd,['unable to get the rating']
599,,,"['unable to get the rating', 'unable to get the user rating']"
600,,,"['unable to get the rating', 'unable to get the user rating']"
601,,,"['unable to get the rating', 'unable to get the user rating']"
602,,tbd,['unable to get the rating']
603,,,"['unable to get the rating', 'unable to get the user rating']"
604,,,"['unable to get the rating', 'unable to get the user rating']"
605,,,"['unable to get the rating', 'unable to get the user rating']"
606,,,"['unable to get the rating', 'unable to get the user rating']"
607,,,"['unable to get the rating', 'unable to get the user rating']"
608,,tbd,['unable to get the rating']
609,,,"['unable to get the rating', 'unable to get the user rating']"
610,,,"['unable to get the rating', 'unable to get the user rating']"
611,,,"['unable to get the rating', 'unable to get the user rating']"
612,,,"['unable to get the rating', 'unable to get the user rating']"
613,,,"['unable to get the rating', 'unable to get the user rating']"
614,,,"['unable to get the rating', 'unable to get the user rating']"
615,,,"['unable to get the rating', 'unable to get the user rating']"
616,,,"['unable to get the rating', 'unable to get the user rating']"
617,,,"['unable to get the rating', 'unable to get the user rating']"
618,,,"['unable to get the rating', 'unable to get the user rating']"
619,,,"['unable to get the rating', 'unable to get the user rating']"
620,,,"['unable to get the rating', 'unable to get the user rating']"
621,,,"['unable to get the rating', 'unable to get the user rating']"
622,,,"['unable to get the rating', 'unable to get the user rating']"
623,,,"['unable to get the rating', 'unable to get the user rating']"
624,,,"['unable to get the rating', 'unable to get the user rating']"
625,,,"['unable to get the rating', 'unable to get the user rating']"
626,74,tbd,[]
627,,,"['unable to get the rating', 'unable to get the user rating']"
628,56,tbd,[]
629,,,"['unable to get the rating', 'unable to get the user rating']"
630,,,"['unable to get the rating', 'unable to get the user rating']"
631,,tbd,['unable to get the rating']
632,,,"['unable to get the rating', 'unable to get the user rating']"
633,,,"['unable to get the rating', 'unable to get the user rating']"
634,63,6.4,[]
635,,,"['unable to get the rating', 'unable to get the user rating']"
636,,,"['unable to get the rating', 'unable to get the user rating']"
637,,,"['unable to get the rating', 'unable to get the user rating']"
638,,,"['unable to get the rating', 'unable to get the user rating']"
639,,tbd,['unable to get the rating']
640,,,"['unable to get the rating', 'unable to get the user rating']"
641,,,"['unable to get the rating', 'unable to get the user rating']"
642,,,"['unable to get the rating', 'unable to get the user rating']"
643,,tbd,['unable to get the rating']
644,,,"['unable to get the rating', 'unable to get the user rating']"
645,,tbd,['unable to get the rating']
646,,,"['unable to get the rating', 'unable to get the user rating']"
647,,,"['unable to get the rating', 'unable to get the user rating']"
648,,tbd,['unable to get the rating']
649,,tbd,['unable to get the rating']
650,,,"['unable to get the rating', 'unable to get the user rating']"
651,,,"['unable to get the rating', 'unable to get the user rating']"
652,,,"['unable to get the rating', 'unable to get the user rating']"
653,,,"['unable to get the rating', 'unable to get the user rating']"
654,,tbd,['unable to get the rating']
655,,,"['unable to get the rating', 'unable to get the user rating']"
656,,,"['unable to get the rating', 'unable to get the user rating']"
657,,,"['unable to get the rating', 'unable to get the user rating']"
658,,,"['unable to get the rating', 'unable to get the user rating']"
659,,,"['unable to get the rating', 'unable to get the user rating']"
660,,,"['unable to get the rating', 'unable to get the user rating']"
661,,,"['unable to get the rating', 'unable to get the user rating']"
662,,,"['unable to get the rating', 'unable to get the user rating']"
663,,,"['unable to get the rating', 'unable to get the user rating']"
664,,,"['unable to get the rating', 'unable to get the user rating']"
665,,tbd,['unable to get the rating']
666,,,"['unable to get the rating', 'unable to get the user rating']"
667,60,tbd,[]
668,,tbd,['unable to get the rating']
669,,,"['unable to get the rating', 'unable to get the user rating']"
670,,,"['unable to get the rating', 'unable to get the user rating']"
671,,,"['unable to get the rating', 'unable to get the user rating']"
672,,,"['unable to get the rating', 'unable to get the user rating']"
673,,tbd,['unable to get the rating']
674,,,"['unable to get the rating', 'unable to get the user rating']"
675,,tbd,['unable to get the rating']
676,,,"['unable to get the rating', 'unable to get the user rating']"
677,,,"['unable to get the rating', 'unable to get the user rating']"
678,,,"['unable to get the rating', 'unable to get the user rating']"
679,,,"['unable to get the rating', 'unable to get the user rating']"
680,,,"['unable to get the rating', 'unable to get the user rating']"
681,,,"['unable to get the rating', 'unable to get the user rating']"
682,,tbd,['unable to get the rating']
683,,,"['unable to get the rating', 'unable to get the user rating']"
684,,,"['unable to get the rating', 'unable to get the user rating']"
685,,,"['unable to get the rating', 'unable to get the user rating']"
686,,,"['unable to get the rating', 'unable to get the user rating']"
687,,,"['unable to get the rating', 'unable to get the user rating']"
688,,,"['unable to get the rating', 'unable to get the user rating']"
689,,,"['unable to get the rating', 'unable to get the user rating']"
690,,tbd,['unable to get the rating']
691,,tbd,['unable to get the rating']
692,,,"['unable to get the rating', 'unable to get the user rating']"
693,,,"['unable to get the rating', 'unable to get the user rating']"
694,,,"['unable to get the rating', 'unable to get the user rating']"
695,,,"['unable to get the rating', 'unable to get the user rating']"
696,,,"['unable to get the rating', 'unable to get the user rating']"
697,,,"['unable to get the rating', 'unable to get the user rating']"
698,,,"['unable to get the rating', 'unable to get the user rating']"
699,,,"['unable to get the rating', 'unable to get the user rating']"
700,,tbd,['unable to get the rating']
701,,,"['unable to get the rating', 'unable to get the user rating']"
702,,,"['unable to get the rating', 'unable to get the user rating']"
703,,,"['unable to get the rating', 'unable to get the user rating']"
704,,,"['unable to get the rating', 'unable to get the user rating']"
705,,,"['unable to get the rating', 'unable to get the user rating']"
706,,,"['unable to get the rating', 'unable to get the user rating']"
707,,,"['unable to get the rating', 'unable to get the user rating']"
708,,,"['unable to get the rating', 'unable to get the user rating']"
709,,,"['unable to get the rating', 'unable to get the user rating']"
710,,,"['unable to get the rating', 'unable to get the user rating']"
711,,,"['unable to get the rating', 'unable to get the user rating']"
712,,,"['unable to get the rating', 'unable to get the user rating']"
713,73,6.5,[]
714,,,"['unable to get the rating', 'unable to get the user rating']"
715,,,"['unable to get the rating', 'unable to get the user rating']"
716,,,"['unable to get the rating', 'unable to get the user rating']"
717,,,"['unable to get the rating', 'unable to get the user rating']"
718,,,"['unable to get the rating', 'unable to get the user rating']"
719,,,"['unable to get the rating', 'unable to get the user rating']"
720,,,"['unable to get the rating', 'unable to get the user rating']"
721,,,"['unable to get the rating', 'unable to get the user rating']"
722,,,"['unable to get the rating', 'unable to get the user rating']"
723,,,"['unable to get the rating', 'unable to get the user rating']"
724,,,"['unable to get the rating', 'unable to get the user rating']"
725,,,"['unable to get the rating', 'unable to get the user rating']"
726,,,"['unable to get the rating', 'unable to get the user rating']"
727,,,"['unable to get the rating', 'unable to get the user rating']"
728,,,"['unable to get the rating', 'unable to get the user rating']"
729,,,"['unable to get the rating', 'unable to get the user rating']"
730,,tbd,['unable to get the rating']
731,,,"['unable to get the rating', 'unable to get the user rating']"
732,,,"['unable to get the rating', 'unable to get the user rating']"
733,,,"['unable to get the rating', 'unable to get the user rating']"
734,,,"['unable to get the rating', 'unable to get the user rating']"
735,,,"['unable to get the rating', 'unable to get the user rating']"
736,,,"['unable to get the rating', 'unable to get the user rating']"
737,,,"['unable to get the rating', 'unable to get the user rating']"
738,,,"['unable to get the rating', 'unable to get the user rating']"
739,,,"['unable to get the rating', 'unable to get the user rating']"
740,,tbd,['unable to get the rating']
741,,,"['unable to get the rating', 'unable to get the user rating']"
742,,,"['unable to get the rating', 'unable to get the user rating']"
743,,,"['unable to get the rating', 'unable to get the user rating']"
744,,,"['unable to get the rating', 'unable to get the user rating']"
745,,,"['unable to get the rating', 'unable to get the user rating']"
746,,,"['unable to get the rating', 'unable to get the user rating']"
747,,tbd,['unable to get the rating']
748,,,"['unable to get the rating', 'unable to get the user rating']"
749,,,"['unable to get the rating', 'unable to get the user rating']"
750,,,"['unable to get the rating', 'unable to get the user rating']"
751,,,"['unable to get the rating', 'unable to get the user rating']"
752,,tbd,['unable to get the rating']
753,,,"['unable to get the rating', 'unable to get the user rating']"
754,,tbd,['unable to get the rating']
755,,,"['unable to get the rating', 'unable to get the user rating']"
756,,tbd,['unable to get the rating']
757,,,"['unable to get the rating', 'unable to get the user rating']"
758,,,"['unable to get the rating', 'unable to get the user rating']"
759,,,"['unable to get the rating', 'unable to get the user rating']"
760,,,"['unable to get the rating', 'unable to get the user rating']"
761,,,"['unable to get the rating', 'unable to get the user rating']"
762,,,"['unable to get the rating', 'unable to get the user rating']"
763,77,7.8,[]
764,,,"['unable to get the rating', 'unable to get the user rating']"
765,,,"['unable to get the rating', 'unable to get the user rating']"
766,,,"['unable to get the rating', 'unable to get the user rating']"
767,,,"['unable to get the rating', 'unable to get the user rating']"
768,,tbd,['unable to get the rating']
769,,,"['unable to get the rating', 'unable to get the user rating']"
770,,,"['unable to get the rating', 'unable to get the user rating']"
771,,,"['unable to get the rating', 'unable to get the user rating']"
772,,,"['unable to get the rating', 'unable to get the user rating']"
773,,,"['unable to get the rating', 'unable to get the user rating']"
774,,,"['unable to get the rating', 'unable to get the user rating']"
775,,,"['unable to get the rating', 'unable to get the user rating']"
776,,,"['unable to get the rating', 'unable to get the user rating']"
777,,,"['unable to get the rating', 'unable to get the user rating']"
778,,tbd,['unable to get the rating']
779,,,"['unable to get the rating', 'unable to get the user rating']"
780,,,"['unable to get the rating', 'unable to get the user rating']"
781,,,"['unable to get the rating', 'unable to get the user rating']"
782,,,"['unable to get the rating', 'unable to get the user rating']"
783,,,"['unable to get the rating', 'unable to get the user rating']"
784,,tbd,['unable to get the rating']
785,,,"['unable to get the rating', 'unable to get the user rating']"
786,,,"['unable to get the rating', 'unable to get the user rating']"
787,,,"['unable to get the rating', 'unable to get the user rating']"
788,,,"['unable to get the rating', 'unable to get the user rating']"
789,,,"['unable to get the rating', 'unable to get the user rating']"
790,,,"['unable to get the rating', 'unable to get the user rating']"
791,,tbd,['unable to get the rating']
792,,,"['unable to get the rating', 'unable to get the user rating']"
793,,,"['unable to get the rating', 'unable to get the user rating']"
794,,,"['unable to get the rating', 'unable to get the user rating']"
795,,,"['unable to get the rating', 'unable to get the user rating']"
796,,,"['unable to get the rating', 'unable to get the user rating']"
797,,,"['unable to get the rating', 'unable to get the user rating']"
798,,tbd,['unable to get the rating']
799,,,"['unable to get the rating', 'unable to get the user rating']"
800,,tbd,['unable to get the rating']
801,,,"['unable to get the rating', 'unable to get the user rating']"
802,,,"['unable to get the rating', 'unable to get the user rating']"
803,,,"['unable to get the rating', 'unable to get the user rating']"
804,,,"['unable to get the rating', 'unable to get the user rating']"
805,,,"['unable to get the rating', 'unable to get the user rating']"
806,,,"['unable to get the rating', 'unable to get the user rating']"
807,,tbd,['unable to get the rating']
808,,,"['unable to get the rating', 'unable to get the user rating']"
809,,,"['unable to get the rating', 'unable to get the user rating']"
810,,,"['unable to get the rating', 'unable to get the user rating']"
811,,,"['unable to get the rating', 'unable to get the user rating']"
812,,,"['unable to get the rating', 'unable to get the user rating']"
813,,,"['unable to get the rating', 'unable to get the user rating']"
814,,,"['unable to get the rating', 'unable to get the user rating']"
815,,,"['unable to get the rating', 'unable to get the user rating']"
816,,,"['unable to get the rating', 'unable to get the user rating']"
817,,tbd,['unable to get the rating']
818,,,"['unable to get the rating', 'unable to get the user rating']"
819,,,"['unable to get the rating', 'unable to get the user rating']"
820,,,"['unable to get the rating', 'unable to get the user rating']"
821,,tbd,['unable to get the rating']
822,,,"['unable to get the rating', 'unable to get the user rating']"
823,,,"['unable to get the rating', 'unable to get the user rating']"
824,,,"['unable to get the rating', 'unable to get the user rating']"
825,,,"['unable to get the rating', 'unable to get the user rating']"
826,,,"['unable to get the rating', 'unable to get the user rating']"
827,,tbd,['unable to get the rating']
828,,,"['unable to get the rating', 'unable to get the user rating']"
829,,,"['unable to get the rating', 'unable to get the user rating']"
830,,tbd,['unable to get the rating']
831,,,"['unable to get the rating', 'unable to get the user rating']"
832,,,"['unable to get the rating', 'unable to get the user rating']"
833,,,"['unable to get the rating', 'unable to get the user rating']"
834,84,8.2,[]
835,,,"['unable to get the rating', 'unable to get the user rating']"
836,63,7.3,[]
837,,,"['unable to get the rating', 'unable to get the user rating']"
838,,6.0,['unable to get the rating']
839,,,"['unable to get the rating', 'unable to get the user rating']"
840,,,"['unable to get the rating', 'unable to get the user rating']"
841,,tbd,['unable to get the rating']
842,,,"['unable to get the rating', 'unable to get the user rating']"
843,,,"['unable to get the rating', 'unable to get the user rating']"
844,,tbd,['unable to get the rating']
845,,,"['unable to get the rating', 'unable to get the user rating']"
846,,tbd,['unable to get the rating']
847,,tbd,['unable to get the rating']
848,,,"['unable to get the rating', 'unable to get the user rating']"
849,,,"['unable to get the rating', 'unable to get the user rating']"
850,,,"['unable to get the rating', 'unable to get the user rating']"
851,,,"['unable to get the rating', 'unable to get the user rating']"
852,,,"['unable to get the rating', 'unable to get the user rating']"
853,,,"['unable to get the rating', 'unable to get the user rating']"
854,,,"['unable to get the rating', 'unable to get the user rating']"
855,,,"['unable to get the rating', 'unable to get the user rating']"
856,,,"['unable to get the rating', 'unable to get the user rating']"
857,,,"['unable to get the rating', 'unable to get the user rating']"
858,,,"['unable to get the rating', 'unable to get the user rating']"
859,,,"['unable to get the rating', 'unable to get the user rating']"
860,,tbd,['unable to get the rating']
861,,,"['unable to get the rating', 'unable to get the user rating']"
862,,,"['unable to get the rating', 'unable to get the user rating']"
863,,,"['unable to get the rating', 'unable to get the user rating']"
864,,tbd,['unable to get the rating']
865,,tbd,['unable to get the rating']
866,,,"['unable to get the rating', 'unable to get the user rating']"
867,,,"['unable to get the rating', 'unable to get the user rating']"
868,,,"['unable to get the rating', 'unable to get the user rating']"
869,,,"['unable to get the rating', 'unable to get the user rating']"
870,,,"['unable to get the rating', 'unable to get the user rating']"
871,,tbd,['unable to get the rating']
872,,,"['unable to get the rating', 'unable to get the user rating']"
873,,,"['unable to get the rating', 'unable to get the user rating']"
874,,,"['unable to get the rating', 'unable to get the user rating']"
875,,,"['unable to get the rating', 'unable to get the user rating']"
876,,,"['unable to get the rating', 'unable to get the user rating']"
877,61,5.8,[]
878,,tbd,['unable to get the rating']
879,,tbd,['unable to get the rating']
880,,,"['unable to get the rating', 'unable to get the user rating']"
881,,,"['unable to get the rating', 'unable to get the user rating']"
882,,,"['unable to get the rating', 'unable to get the user rating']"
883,,,"['unable to get the rating', 'unable to get the user rating']"
884,,,"['unable to get the rating', 'unable to get the user rating']"
885,,,"['unable to get the rating', 'unable to get the user rating']"
886,,,"['unable to get the rating', 'unable to get the user rating']"
887,,,"['unable to get the rating', 'unable to get the user rating']"
888,,,"['unable to get the rating', 'unable to get the user rating']"
889,,,"['unable to get the rating', 'unable to get the user rating']"
890,,,"['unable to get the rating', 'unable to get the user rating']"
891,,,"['unable to get the rating', 'unable to get the user rating']"
892,,tbd,['unable to get the rating']
893,,,"['unable to get the rating', 'unable to get the user rating']"
894,,,"['unable to get the rating', 'unable to get the user rating']"
895,,,"['unable to get the rating', 'unable to get the user rating']"
896,,,"['unable to get the rating', 'unable to get the user rating']"
897,,tbd,['unable to get the rating']
898,,,"['unable to get the rating', 'unable to get the user rating']"
899,,,"['unable to get the rating', 'unable to get the user rating']"
900,77,8.0,[]
901,,,"['unable to get the rating', 'unable to get the user rating']"
902,,,"['unable to get the rating', 'unable to get the user rating']"
903,,,"['unable to get the rating', 'unable to get the user rating']"
904,,tbd,['unable to get the rating']
905,,tbd,['unable to get the rating']
906,,tbd,['unable to get the rating']
907,,,"['unable to get the rating', 'unable to get the user rating']"
908,,,"['unable to get the rating', 'unable to get the user rating']"
909,,,"['unable to get the rating', 'unable to get the user rating']"
910,,,"['unable to get the rating', 'unable to get the user rating']"
911,,,"['unable to get the rating', 'unable to get the user rating']"
912,,tbd,['unable to get the rating']
913,,,"['unable to get the rating', 'unable to get the user rating']"
914,,,"['unable to get the rating', 'unable to get the user rating']"
915,,,"['unable to get the rating', 'unable to get the user rating']"
916,,,"['unable to get the rating', 'unable to get the user rating']"
917,,,"['unable to get the rating', 'unable to get the user rating']"
918,,,"['unable to get the rating', 'unable to get the user rating']"
919,,,"['unable to get the rating', 'unable to get the user rating']"
920,,,"['unable to get the rating', 'unable to get the user rating']"
921,,,"['unable to get the rating', 'unable to get the user rating']"
922,,tbd,['unable to get the rating']
923,,,"['unable to get the rating', 'unable to get the user rating']"
924,,,"['unable to get the rating', 'unable to get the user rating']"
925,,,"['unable to get the rating', 'unable to get the user rating']"
926,,,"['unable to get the rating', 'unable to get the user rating']"
927,,,"['unable to get the rating', 'unable to get the user rating']"
928,66,tbd,[]
929,,,"['unable to get the rating', 'unable to get the user rating']"
930,,,"['unable to get the rating', 'unable to get the user rating']"
931,,,"['unable to get the rating', 'unable to get the user rating']"
932,,,"['unable to get the rating', 'unable to get the user rating']"
933,,,"['unable to get the rating', 'unable to get the user rating']"
934,,,"['unable to get the rating', 'unable to get the user rating']"
935,,tbd,['unable to get the rating']
936,,,"['unable to get the rating', 'unable to get the user rating']"
937,,,"['unable to get the rating', 'unable to get the user rating']"
938,,,"['unable to get the rating', 'unable to get the user rating']"
939,,,"['unable to get the rating', 'unable to get the user rating']"
940,,,"['unable to get the rating', 'unable to get the user rating']"
941,,,"['unable to get the rating', 'unable to get the user rating']"
942,,,"['unable to get the rating', 'unable to get the user rating']"
943,,tbd,['unable to get the rating']
944,,,"['unable to get the rating', 'unable to get the user rating']"
945,,tbd,['unable to get the rating']
946,,,"['unable to get the rating', 'unable to get the user rating']"
947,,,"['unable to get the rating', 'unable to get the user rating']"
948,,tbd,['unable to get the rating']
949,,,"['unable to get the rating', 'unable to get the user rating']"
950,,,"['unable to get the rating', 'unable to get the user rating']"
951,,,"['unable to get the rating', 'unable to get the user rating']"
952,,,"['unable to get the rating', 'unable to get the user rating']"
953,,,"['unable to get the rating', 'unable to get the user rating']"
954,,,"['unable to get the rating', 'unable to get the user rating']"
955,,,"['unable to get the rating', 'unable to get the user rating']"
956,,,"['unable to get the rating', 'unable to get the user rating']"
957,,,"['unable to get the rating', 'unable to get the user rating']"
958,,tbd,['unable to get the rating']
959,,,"['unable to get the rating', 'unable to get the user rating']"
960,,tbd,['unable to get the rating']
961,,,"['unable to get the rating', 'unable to get the user rating']"
962,,,"['unable to get the rating', 'unable to get the user rating']"
963,,,"['unable to get the rating', 'unable to get the user rating']"
964,,,"['unable to get the rating', 'unable to get the user rating']"
965,,tbd,['unable to get the rating']
966,,,"['unable to get the rating', 'unable to get the user rating']"
967,,,"['unable to get the rating', 'unable to get the user rating']"
968,,,"['unable to get the rating', 'unable to get the user rating']"
969,,,"['unable to get the rating', 'unable to get the user rating']"
970,,,"['unable to get the rating', 'unable to get the user rating']"
971,,,"['unable to get the rating', 'unable to get the user rating']"
972,,,"['unable to get the rating', 'unable to get the user rating']"
973,,,"['unable to get the rating', 'unable to get the user rating']"
974,,,"['unable to get the rating', 'unable to get the user rating']"
975,,,"['unable to get the rating', 'unable to get the user rating']"
976,72,tbd,[]
977,64,7.0,[]
978,,,"['unable to get the rating', 'unable to get the user rating']"
979,,,"['unable to get the rating', 'unable to get the user rating']"
980,,,"['unable to get the rating', 'unable to get the user rating']"
981,,,"['unable to get the rating', 'unable to get the user rating']"
982,,,"['unable to get the rating', 'unable to get the user rating']"
983,,,"['unable to get the rating', 'unable to get the user rating']"
984,,,"['unable to get the rating', 'unable to get the user rating']"
985,,tbd,['unable to get the rating']
986,,tbd,['unable to get the rating']
987,,tbd,['unable to get the rating']
988,,,"['unable to get the rating', 'unable to get the user rating']"
989,,,"['unable to get the rating', 'unable to get the user rating']"
990,74,tbd,[]
991,,,"['unable to get the rating', 'unable to get the user rating']"
992,,tbd,['unable to get the rating']
993,,5.2,['unable to get the rating']
994,,,"['unable to get the rating', 'unable to get the user rating']"
995,,,"['unable to get the rating', 'unable to get the user rating']"
996,,,"['unable to get the rating', 'unable to get the user rating']"
997,,,"['unable to get the rating', 'unable to get the user rating']"
998,56,tbd,[]
999,,,"['unable to get the rating', 'unable to get the user rating']"
