,0,1,log
622,,tbd,['unable to get the rating']
623,75,8.3,[]
624,,,"['unable to get the rating', 'unable to get the user rating']"
625,,,"['unable to get the rating', 'unable to get the user rating']"
626,,tbd,['unable to get the rating']
627,,,"['unable to get the rating', 'unable to get the user rating']"
628,43,tbd,[]
629,,tbd,['unable to get the rating']
630,,,"['unable to get the rating', 'unable to get the user rating']"
631,,,"['unable to get the rating', 'unable to get the user rating']"
632,,,"['unable to get the rating', 'unable to get the user rating']"
633,,,"['unable to get the rating', 'unable to get the user rating']"
634,,,"['unable to get the rating', 'unable to get the user rating']"
635,,,"['unable to get the rating', 'unable to get the user rating']"
636,,,"['unable to get the rating', 'unable to get the user rating']"
637,,,"['unable to get the rating', 'unable to get the user rating']"
638,,,"['unable to get the rating', 'unable to get the user rating']"
639,,,"['unable to get the rating', 'unable to get the user rating']"
640,,tbd,['unable to get the rating']
641,91,7.8,[]
642,91,8.7,[]
643,,,"['unable to get the rating', 'unable to get the user rating']"
644,,,"['unable to get the rating', 'unable to get the user rating']"
645,,,"['unable to get the rating', 'unable to get the user rating']"
646,,,"['unable to get the rating', 'unable to get the user rating']"
647,,,"['unable to get the rating', 'unable to get the user rating']"
648,,,"['unable to get the rating', 'unable to get the user rating']"
649,,,"['unable to get the rating', 'unable to get the user rating']"
650,,,"['unable to get the rating', 'unable to get the user rating']"
651,,,"['unable to get the rating', 'unable to get the user rating']"
652,,,"['unable to get the rating', 'unable to get the user rating']"
653,,,"['unable to get the rating', 'unable to get the user rating']"
654,78,6.8,[]
655,,,"['unable to get the rating', 'unable to get the user rating']"
656,,,"['unable to get the rating', 'unable to get the user rating']"
657,,,"['unable to get the rating', 'unable to get the user rating']"
658,,tbd,['unable to get the rating']
659,,tbd,['unable to get the rating']
660,,,"['unable to get the rating', 'unable to get the user rating']"
661,,,"['unable to get the rating', 'unable to get the user rating']"
662,,,"['unable to get the rating', 'unable to get the user rating']"
663,,,"['unable to get the rating', 'unable to get the user rating']"
664,,,"['unable to get the rating', 'unable to get the user rating']"
665,,,"['unable to get the rating', 'unable to get the user rating']"
666,,,"['unable to get the rating', 'unable to get the user rating']"
667,,,"['unable to get the rating', 'unable to get the user rating']"
668,,,"['unable to get the rating', 'unable to get the user rating']"
669,,8.3,['unable to get the rating']
670,,,"['unable to get the rating', 'unable to get the user rating']"
671,,tbd,['unable to get the rating']
672,,,"['unable to get the rating', 'unable to get the user rating']"
673,,,"['unable to get the rating', 'unable to get the user rating']"
674,,,"['unable to get the rating', 'unable to get the user rating']"
675,,,"['unable to get the rating', 'unable to get the user rating']"
676,,,"['unable to get the rating', 'unable to get the user rating']"
677,,tbd,['unable to get the rating']
678,,,"['unable to get the rating', 'unable to get the user rating']"
679,,,"['unable to get the rating', 'unable to get the user rating']"
680,,,"['unable to get the rating', 'unable to get the user rating']"
681,,,"['unable to get the rating', 'unable to get the user rating']"
682,,,"['unable to get the rating', 'unable to get the user rating']"
683,,,"['unable to get the rating', 'unable to get the user rating']"
684,,,"['unable to get the rating', 'unable to get the user rating']"
685,,,"['unable to get the rating', 'unable to get the user rating']"
686,,,"['unable to get the rating', 'unable to get the user rating']"
687,,,"['unable to get the rating', 'unable to get the user rating']"
688,,,"['unable to get the rating', 'unable to get the user rating']"
689,70,tbd,[]
690,,,"['unable to get the rating', 'unable to get the user rating']"
691,70,7.6,[]
692,,,"['unable to get the rating', 'unable to get the user rating']"
693,,,"['unable to get the rating', 'unable to get the user rating']"
694,,tbd,['unable to get the rating']
695,,,"['unable to get the rating', 'unable to get the user rating']"
696,,,"['unable to get the rating', 'unable to get the user rating']"
697,,,"['unable to get the rating', 'unable to get the user rating']"
698,55,tbd,[]
699,,,"['unable to get the rating', 'unable to get the user rating']"
700,,,"['unable to get the rating', 'unable to get the user rating']"
701,,,"['unable to get the rating', 'unable to get the user rating']"
702,,8.7,['unable to get the rating']
703,,,"['unable to get the rating', 'unable to get the user rating']"
704,75,6.9,[]
705,,,"['unable to get the rating', 'unable to get the user rating']"
706,,,"['unable to get the rating', 'unable to get the user rating']"
707,,tbd,['unable to get the rating']
708,,tbd,['unable to get the rating']
709,,,"['unable to get the rating', 'unable to get the user rating']"
710,,,"['unable to get the rating', 'unable to get the user rating']"
711,,,"['unable to get the rating', 'unable to get the user rating']"
712,,,"['unable to get the rating', 'unable to get the user rating']"
713,,,"['unable to get the rating', 'unable to get the user rating']"
714,,tbd,['unable to get the rating']
715,79,6.1,[]
716,,,"['unable to get the rating', 'unable to get the user rating']"
717,,,"['unable to get the rating', 'unable to get the user rating']"
718,,,"['unable to get the rating', 'unable to get the user rating']"
719,,,"['unable to get the rating', 'unable to get the user rating']"
720,86,8.5,[]
721,,6.8,['unable to get the rating']
722,,,"['unable to get the rating', 'unable to get the user rating']"
723,,,"['unable to get the rating', 'unable to get the user rating']"
724,92,8.7,[]
725,91,8.4,[]
726,97,7.7,[]
727,,,"['unable to get the rating', 'unable to get the user rating']"
728,,,"['unable to get the rating', 'unable to get the user rating']"
729,,,"['unable to get the rating', 'unable to get the user rating']"
730,,,"['unable to get the rating', 'unable to get the user rating']"
731,,,"['unable to get the rating', 'unable to get the user rating']"
732,,,"['unable to get the rating', 'unable to get the user rating']"
733,,,"['unable to get the rating', 'unable to get the user rating']"
734,57,7.0,[]
735,76,8.0,[]
736,,,"['unable to get the rating', 'unable to get the user rating']"
737,,tbd,['unable to get the rating']
738,,,"['unable to get the rating', 'unable to get the user rating']"
739,,,"['unable to get the rating', 'unable to get the user rating']"
740,,,"['unable to get the rating', 'unable to get the user rating']"
741,88,6.9,[]
742,,,"['unable to get the rating', 'unable to get the user rating']"
743,,,"['unable to get the rating', 'unable to get the user rating']"
744,,,"['unable to get the rating', 'unable to get the user rating']"
745,,,"['unable to get the rating', 'unable to get the user rating']"
746,65,8.0,[]
747,,,"['unable to get the rating', 'unable to get the user rating']"
748,,,"['unable to get the rating', 'unable to get the user rating']"
749,49,5.1,[]
750,,tbd,['unable to get the rating']
751,,,"['unable to get the rating', 'unable to get the user rating']"
752,,,"['unable to get the rating', 'unable to get the user rating']"
753,,tbd,['unable to get the rating']
754,,,"['unable to get the rating', 'unable to get the user rating']"
755,,,"['unable to get the rating', 'unable to get the user rating']"
756,67,tbd,[]
757,46,tbd,[]
758,65,tbd,[]
759,,8.8,['unable to get the rating']
760,,,"['unable to get the rating', 'unable to get the user rating']"
761,,tbd,['unable to get the rating']
762,,tbd,['unable to get the rating']
763,,,"['unable to get the rating', 'unable to get the user rating']"
764,,,"['unable to get the rating', 'unable to get the user rating']"
765,,,"['unable to get the rating', 'unable to get the user rating']"
766,70,tbd,[]
767,70,tbd,[]
768,55,tbd,[]
769,,,"['unable to get the rating', 'unable to get the user rating']"
770,,,"['unable to get the rating', 'unable to get the user rating']"
771,,,"['unable to get the rating', 'unable to get the user rating']"
772,,,"['unable to get the rating', 'unable to get the user rating']"
773,,,"['unable to get the rating', 'unable to get the user rating']"
774,,,"['unable to get the rating', 'unable to get the user rating']"
775,,,"['unable to get the rating', 'unable to get the user rating']"
776,,,"['unable to get the rating', 'unable to get the user rating']"
777,,,"['unable to get the rating', 'unable to get the user rating']"
778,,,"['unable to get the rating', 'unable to get the user rating']"
779,,,"['unable to get the rating', 'unable to get the user rating']"
780,,,"['unable to get the rating', 'unable to get the user rating']"
781,,,"['unable to get the rating', 'unable to get the user rating']"
782,,,"['unable to get the rating', 'unable to get the user rating']"
783,,,"['unable to get the rating', 'unable to get the user rating']"
784,,,"['unable to get the rating', 'unable to get the user rating']"
785,,,"['unable to get the rating', 'unable to get the user rating']"
786,,,"['unable to get the rating', 'unable to get the user rating']"
787,,,"['unable to get the rating', 'unable to get the user rating']"
788,,,"['unable to get the rating', 'unable to get the user rating']"
789,,,"['unable to get the rating', 'unable to get the user rating']"
790,,,"['unable to get the rating', 'unable to get the user rating']"
791,,,"['unable to get the rating', 'unable to get the user rating']"
792,,,"['unable to get the rating', 'unable to get the user rating']"
793,,,"['unable to get the rating', 'unable to get the user rating']"
794,,,"['unable to get the rating', 'unable to get the user rating']"
795,,,"['unable to get the rating', 'unable to get the user rating']"
796,,,"['unable to get the rating', 'unable to get the user rating']"
797,,,"['unable to get the rating', 'unable to get the user rating']"
798,,,"['unable to get the rating', 'unable to get the user rating']"
799,,,"['unable to get the rating', 'unable to get the user rating']"
800,,,"['unable to get the rating', 'unable to get the user rating']"
801,,,"['unable to get the rating', 'unable to get the user rating']"
802,,,"['unable to get the rating', 'unable to get the user rating']"
803,,,"['unable to get the rating', 'unable to get the user rating']"
804,,,"['unable to get the rating', 'unable to get the user rating']"
805,,,"['unable to get the rating', 'unable to get the user rating']"
806,67,6.9,[]
807,,,"['unable to get the rating', 'unable to get the user rating']"
808,,,"['unable to get the rating', 'unable to get the user rating']"
809,,,"['unable to get the rating', 'unable to get the user rating']"
810,,,"['unable to get the rating', 'unable to get the user rating']"
811,,,"['unable to get the rating', 'unable to get the user rating']"
812,,,"['unable to get the rating', 'unable to get the user rating']"
813,,,"['unable to get the rating', 'unable to get the user rating']"
814,,,"['unable to get the rating', 'unable to get the user rating']"
815,,,"['unable to get the rating', 'unable to get the user rating']"
816,,,"['unable to get the rating', 'unable to get the user rating']"
817,,,"['unable to get the rating', 'unable to get the user rating']"
818,,,"['unable to get the rating', 'unable to get the user rating']"
819,,,"['unable to get the rating', 'unable to get the user rating']"
820,,,"['unable to get the rating', 'unable to get the user rating']"
821,,,"['unable to get the rating', 'unable to get the user rating']"
822,,,"['unable to get the rating', 'unable to get the user rating']"
823,,,"['unable to get the rating', 'unable to get the user rating']"
824,,,"['unable to get the rating', 'unable to get the user rating']"
825,,,"['unable to get the rating', 'unable to get the user rating']"
826,,,"['unable to get the rating', 'unable to get the user rating']"
827,,,"['unable to get the rating', 'unable to get the user rating']"
828,,,"['unable to get the rating', 'unable to get the user rating']"
829,,tbd,['unable to get the rating']
830,,tbd,['unable to get the rating']
831,,,"['unable to get the rating', 'unable to get the user rating']"
832,,,"['unable to get the rating', 'unable to get the user rating']"
833,,,"['unable to get the rating', 'unable to get the user rating']"
834,,,"['unable to get the rating', 'unable to get the user rating']"
835,,,"['unable to get the rating', 'unable to get the user rating']"
836,,,"['unable to get the rating', 'unable to get the user rating']"
837,,,"['unable to get the rating', 'unable to get the user rating']"
838,,,"['unable to get the rating', 'unable to get the user rating']"
839,,,"['unable to get the rating', 'unable to get the user rating']"
840,,tbd,['unable to get the rating']
841,,,"['unable to get the rating', 'unable to get the user rating']"
842,,,"['unable to get the rating', 'unable to get the user rating']"
843,,,"['unable to get the rating', 'unable to get the user rating']"
844,,,"['unable to get the rating', 'unable to get the user rating']"
845,,,"['unable to get the rating', 'unable to get the user rating']"
846,,,"['unable to get the rating', 'unable to get the user rating']"
847,,,"['unable to get the rating', 'unable to get the user rating']"
848,,,"['unable to get the rating', 'unable to get the user rating']"
849,,,"['unable to get the rating', 'unable to get the user rating']"
850,,,"['unable to get the rating', 'unable to get the user rating']"
851,,,"['unable to get the rating', 'unable to get the user rating']"
852,,,"['unable to get the rating', 'unable to get the user rating']"
853,,,"['unable to get the rating', 'unable to get the user rating']"
854,,,"['unable to get the rating', 'unable to get the user rating']"
855,,,"['unable to get the rating', 'unable to get the user rating']"
856,,,"['unable to get the rating', 'unable to get the user rating']"
857,,,"['unable to get the rating', 'unable to get the user rating']"
858,,,"['unable to get the rating', 'unable to get the user rating']"
859,,,"['unable to get the rating', 'unable to get the user rating']"
860,,,"['unable to get the rating', 'unable to get the user rating']"
861,,,"['unable to get the rating', 'unable to get the user rating']"
862,,,"['unable to get the rating', 'unable to get the user rating']"
863,,,"['unable to get the rating', 'unable to get the user rating']"
864,,,"['unable to get the rating', 'unable to get the user rating']"
865,,,"['unable to get the rating', 'unable to get the user rating']"
866,,,"['unable to get the rating', 'unable to get the user rating']"
867,,,"['unable to get the rating', 'unable to get the user rating']"
868,,,"['unable to get the rating', 'unable to get the user rating']"
869,,tbd,['unable to get the rating']
870,,,"['unable to get the rating', 'unable to get the user rating']"
871,,tbd,['unable to get the rating']
872,,,"['unable to get the rating', 'unable to get the user rating']"
873,,,"['unable to get the rating', 'unable to get the user rating']"
874,,,"['unable to get the rating', 'unable to get the user rating']"
875,,,"['unable to get the rating', 'unable to get the user rating']"
876,,,"['unable to get the rating', 'unable to get the user rating']"
877,,,"['unable to get the rating', 'unable to get the user rating']"
878,,,"['unable to get the rating', 'unable to get the user rating']"
879,,,"['unable to get the rating', 'unable to get the user rating']"
880,,,"['unable to get the rating', 'unable to get the user rating']"
881,,,"['unable to get the rating', 'unable to get the user rating']"
882,,,"['unable to get the rating', 'unable to get the user rating']"
883,,,"['unable to get the rating', 'unable to get the user rating']"
884,,,"['unable to get the rating', 'unable to get the user rating']"
885,,,"['unable to get the rating', 'unable to get the user rating']"
886,,,"['unable to get the rating', 'unable to get the user rating']"
887,,,"['unable to get the rating', 'unable to get the user rating']"
888,,,"['unable to get the rating', 'unable to get the user rating']"
889,,,"['unable to get the rating', 'unable to get the user rating']"
890,,,"['unable to get the rating', 'unable to get the user rating']"
891,,,"['unable to get the rating', 'unable to get the user rating']"
892,,,"['unable to get the rating', 'unable to get the user rating']"
893,,,"['unable to get the rating', 'unable to get the user rating']"
894,,,"['unable to get the rating', 'unable to get the user rating']"
895,,,"['unable to get the rating', 'unable to get the user rating']"
896,,,"['unable to get the rating', 'unable to get the user rating']"
897,,,"['unable to get the rating', 'unable to get the user rating']"
898,,,"['unable to get the rating', 'unable to get the user rating']"
899,,,"['unable to get the rating', 'unable to get the user rating']"
900,,,"['unable to get the rating', 'unable to get the user rating']"
901,,,"['unable to get the rating', 'unable to get the user rating']"
902,,,"['unable to get the rating', 'unable to get the user rating']"
903,,,"['unable to get the rating', 'unable to get the user rating']"
904,,,"['unable to get the rating', 'unable to get the user rating']"
905,,,"['unable to get the rating', 'unable to get the user rating']"
906,,,"['unable to get the rating', 'unable to get the user rating']"
907,,,"['unable to get the rating', 'unable to get the user rating']"
908,,,"['unable to get the rating', 'unable to get the user rating']"
909,,,"['unable to get the rating', 'unable to get the user rating']"
910,,tbd,['unable to get the rating']
911,,,"['unable to get the rating', 'unable to get the user rating']"
912,,,"['unable to get the rating', 'unable to get the user rating']"
913,,,"['unable to get the rating', 'unable to get the user rating']"
914,,,"['unable to get the rating', 'unable to get the user rating']"
915,,,"['unable to get the rating', 'unable to get the user rating']"
916,,,"['unable to get the rating', 'unable to get the user rating']"
917,,,"['unable to get the rating', 'unable to get the user rating']"
918,,,"['unable to get the rating', 'unable to get the user rating']"
919,,,"['unable to get the rating', 'unable to get the user rating']"
920,,tbd,['unable to get the rating']
921,,tbd,['unable to get the rating']
922,,,"['unable to get the rating', 'unable to get the user rating']"
923,,,"['unable to get the rating', 'unable to get the user rating']"
924,,,"['unable to get the rating', 'unable to get the user rating']"
925,,,"['unable to get the rating', 'unable to get the user rating']"
926,,,"['unable to get the rating', 'unable to get the user rating']"
927,,,"['unable to get the rating', 'unable to get the user rating']"
928,,,"['unable to get the rating', 'unable to get the user rating']"
929,,,"['unable to get the rating', 'unable to get the user rating']"
930,,,"['unable to get the rating', 'unable to get the user rating']"
931,,,"['unable to get the rating', 'unable to get the user rating']"
932,,,"['unable to get the rating', 'unable to get the user rating']"
933,,,"['unable to get the rating', 'unable to get the user rating']"
934,,,"['unable to get the rating', 'unable to get the user rating']"
935,,,"['unable to get the rating', 'unable to get the user rating']"
936,,tbd,['unable to get the rating']
937,,5.6,['unable to get the rating']
938,,tbd,['unable to get the rating']
939,52,4.0,[]
940,30,1.4,[]
941,,,"['unable to get the rating', 'unable to get the user rating']"
942,,,"['unable to get the rating', 'unable to get the user rating']"
943,,tbd,['unable to get the rating']
944,60,tbd,[]
945,,,"['unable to get the rating', 'unable to get the user rating']"
946,,tbd,['unable to get the rating']
947,60,tbd,[]
948,,,"['unable to get the rating', 'unable to get the user rating']"
949,,,"['unable to get the rating', 'unable to get the user rating']"
950,,,"['unable to get the rating', 'unable to get the user rating']"
951,,,"['unable to get the rating', 'unable to get the user rating']"
952,,,"['unable to get the rating', 'unable to get the user rating']"
953,,,"['unable to get the rating', 'unable to get the user rating']"
954,,,"['unable to get the rating', 'unable to get the user rating']"
955,,,"['unable to get the rating', 'unable to get the user rating']"
956,,,"['unable to get the rating', 'unable to get the user rating']"
957,,,"['unable to get the rating', 'unable to get the user rating']"
958,,,"['unable to get the rating', 'unable to get the user rating']"
959,,,"['unable to get the rating', 'unable to get the user rating']"
960,,,"['unable to get the rating', 'unable to get the user rating']"
961,,,"['unable to get the rating', 'unable to get the user rating']"
962,,,"['unable to get the rating', 'unable to get the user rating']"
963,,,"['unable to get the rating', 'unable to get the user rating']"
964,,,"['unable to get the rating', 'unable to get the user rating']"
965,,,"['unable to get the rating', 'unable to get the user rating']"
966,,,"['unable to get the rating', 'unable to get the user rating']"
967,,,"['unable to get the rating', 'unable to get the user rating']"
968,,,"['unable to get the rating', 'unable to get the user rating']"
969,,,"['unable to get the rating', 'unable to get the user rating']"
970,,,"['unable to get the rating', 'unable to get the user rating']"
971,,,"['unable to get the rating', 'unable to get the user rating']"
972,,,"['unable to get the rating', 'unable to get the user rating']"
973,,tbd,['unable to get the rating']
974,,5.0,['unable to get the rating']
975,,7.0,['unable to get the rating']
976,,,"['unable to get the rating', 'unable to get the user rating']"
977,,,"['unable to get the rating', 'unable to get the user rating']"
978,,tbd,['unable to get the rating']
979,,7.1,['unable to get the rating']
980,,8.1,['unable to get the rating']
981,,,"['unable to get the rating', 'unable to get the user rating']"
982,,,"['unable to get the rating', 'unable to get the user rating']"
983,,,"['unable to get the rating', 'unable to get the user rating']"
984,,,"['unable to get the rating', 'unable to get the user rating']"
985,,,"['unable to get the rating', 'unable to get the user rating']"
986,,,"['unable to get the rating', 'unable to get the user rating']"
987,,,"['unable to get the rating', 'unable to get the user rating']"
988,,,"['unable to get the rating', 'unable to get the user rating']"
989,,,"['unable to get the rating', 'unable to get the user rating']"
990,,,"['unable to get the rating', 'unable to get the user rating']"
991,,,"['unable to get the rating', 'unable to get the user rating']"
992,,,"['unable to get the rating', 'unable to get the user rating']"
993,,,"['unable to get the rating', 'unable to get the user rating']"
994,,,"['unable to get the rating', 'unable to get the user rating']"
995,,,"['unable to get the rating', 'unable to get the user rating']"
996,,,"['unable to get the rating', 'unable to get the user rating']"
997,,,"['unable to get the rating', 'unable to get the user rating']"
998,,,"['unable to get the rating', 'unable to get the user rating']"
999,,6.1,['unable to get the rating']
