,0,1,log
603,,,"['unable to get the rating', 'unable to get the user rating']"
604,7,-,[]
605,,,"['unable to get the rating', 'unable to get the user rating']"
606,NR,-,[]
607,,,"['unable to get the rating', 'unable to get the user rating']"
608,,,"['unable to get the rating', 'unable to get the user rating']"
609,,,"['unable to get the rating', 'unable to get the user rating']"
610,NR,-,[]
611,6,6.7,[]
612,,,"['unable to get the rating', 'unable to get the user rating']"
613,,,"['unable to get the rating', 'unable to get the user rating']"
614,NR,,['unable to get the user rating']
615,NR,-,[]
616,NR,-,[]
617,,,"['unable to get the rating', 'unable to get the user rating']"
618,,,"['unable to get the rating', 'unable to get the user rating']"
619,NR,-,[]
620,,,"['unable to get the rating', 'unable to get the user rating']"
621,,,"['unable to get the rating', 'unable to get the user rating']"
622,,,"['unable to get the rating', 'unable to get the user rating']"
623,,,"['unable to get the rating', 'unable to get the user rating']"
624,,,"['unable to get the rating', 'unable to get the user rating']"
625,NR,-,[]
626,,,"['unable to get the rating', 'unable to get the user rating']"
627,,,"['unable to get the rating', 'unable to get the user rating']"
628,NR,-,[]
629,,,"['unable to get the rating', 'unable to get the user rating']"
630,NR,-,[]
631,,,"['unable to get the rating', 'unable to get the user rating']"
632,NR,-,[]
633,NR,6.3,[]
634,NR,-,[]
635,,,"['unable to get the rating', 'unable to get the user rating']"
636,NR,6,[]
637,NR,7.3,[]
638,,,"['unable to get the rating', 'unable to get the user rating']"
639,,,"['unable to get the rating', 'unable to get the user rating']"
640,,,"['unable to get the rating', 'unable to get the user rating']"
641,,,"['unable to get the rating', 'unable to get the user rating']"
642,NR,-,[]
643,NR,,['unable to get the user rating']
644,NR,-,[]
645,,,"['unable to get the rating', 'unable to get the user rating']"
646,,,"['unable to get the rating', 'unable to get the user rating']"
647,,,"['unable to get the rating', 'unable to get the user rating']"
648,NR,,['unable to get the user rating']
649,,,"['unable to get the rating', 'unable to get the user rating']"
650,,,"['unable to get the rating', 'unable to get the user rating']"
651,,,"['unable to get the rating', 'unable to get the user rating']"
652,6.5,6,[]
653,NR,7.3,[]
654,,,"['unable to get the rating', 'unable to get the user rating']"
655,,,"['unable to get the rating', 'unable to get the user rating']"
656,,,"['unable to get the rating', 'unable to get the user rating']"
657,,,"['unable to get the rating', 'unable to get the user rating']"
658,,,"['unable to get the rating', 'unable to get the user rating']"
659,NR,8.3,[]
660,7.3,9,[]
661,,,"['unable to get the rating', 'unable to get the user rating']"
662,,,"['unable to get the rating', 'unable to get the user rating']"
663,4.8,6,[]
664,NR,-,[]
665,NR,-,[]
666,,,"['unable to get the rating', 'unable to get the user rating']"
667,,,"['unable to get the rating', 'unable to get the user rating']"
668,NR,-,[]
669,,,"['unable to get the rating', 'unable to get the user rating']"
670,NR,,['unable to get the user rating']
671,6.5,7.8,[]
672,,,"['unable to get the rating', 'unable to get the user rating']"
673,NR,-,[]
674,,,"['unable to get the rating', 'unable to get the user rating']"
675,,,"['unable to get the rating', 'unable to get the user rating']"
676,,,"['unable to get the rating', 'unable to get the user rating']"
677,,,"['unable to get the rating', 'unable to get the user rating']"
678,,,"['unable to get the rating', 'unable to get the user rating']"
679,NR,6.5,[]
680,,,"['unable to get the rating', 'unable to get the user rating']"
681,,,"['unable to get the rating', 'unable to get the user rating']"
682,,,"['unable to get the rating', 'unable to get the user rating']"
683,,,"['unable to get the rating', 'unable to get the user rating']"
684,,,"['unable to get the rating', 'unable to get the user rating']"
685,,,"['unable to get the rating', 'unable to get the user rating']"
686,NR,,['unable to get the user rating']
687,NR,,['unable to get the user rating']
688,,,"['unable to get the rating', 'unable to get the user rating']"
689,,,"['unable to get the rating', 'unable to get the user rating']"
690,,,"['unable to get the rating', 'unable to get the user rating']"
691,,,"['unable to get the rating', 'unable to get the user rating']"
692,NR,4.5,[]
693,5.7,6,[]
694,,,"['unable to get the rating', 'unable to get the user rating']"
695,,,"['unable to get the rating', 'unable to get the user rating']"
696,,,"['unable to get the rating', 'unable to get the user rating']"
697,,,"['unable to get the rating', 'unable to get the user rating']"
698,,,"['unable to get the rating', 'unable to get the user rating']"
699,,,"['unable to get the rating', 'unable to get the user rating']"
700,8.5,7.4,[]
701,,,"['unable to get the rating', 'unable to get the user rating']"
702,,,"['unable to get the rating', 'unable to get the user rating']"
703,,,"['unable to get the rating', 'unable to get the user rating']"
704,,,"['unable to get the rating', 'unable to get the user rating']"
705,,,"['unable to get the rating', 'unable to get the user rating']"
706,,,"['unable to get the rating', 'unable to get the user rating']"
707,NR,5,[]
708,,,"['unable to get the rating', 'unable to get the user rating']"
709,NR,-,[]
710,,,"['unable to get the rating', 'unable to get the user rating']"
711,,,"['unable to get the rating', 'unable to get the user rating']"
712,NR,8,[]
713,NR,-,[]
714,NR,-,[]
715,,,"['unable to get the rating', 'unable to get the user rating']"
716,7,8.2,[]
717,,,"['unable to get the rating', 'unable to get the user rating']"
718,,,"['unable to get the rating', 'unable to get the user rating']"
719,,,"['unable to get the rating', 'unable to get the user rating']"
720,,,"['unable to get the rating', 'unable to get the user rating']"
721,,,"['unable to get the rating', 'unable to get the user rating']"
722,NR,-,[]
723,NR,7,[]
724,NR,7,[]
725,,,"['unable to get the rating', 'unable to get the user rating']"
726,,,"['unable to get the rating', 'unable to get the user rating']"
727,,,"['unable to get the rating', 'unable to get the user rating']"
728,NR,-,[]
729,,,"['unable to get the rating', 'unable to get the user rating']"
730,,,"['unable to get the rating', 'unable to get the user rating']"
731,NR,,['unable to get the user rating']
732,,,"['unable to get the rating', 'unable to get the user rating']"
733,NR,8,[]
734,,,"['unable to get the rating', 'unable to get the user rating']"
735,,,"['unable to get the rating', 'unable to get the user rating']"
736,,,"['unable to get the rating', 'unable to get the user rating']"
737,,,"['unable to get the rating', 'unable to get the user rating']"
738,,,"['unable to get the rating', 'unable to get the user rating']"
739,NR,-,[]
740,NR,6,[]
741,,,"['unable to get the rating', 'unable to get the user rating']"
742,,,"['unable to get the rating', 'unable to get the user rating']"
743,NR,7,[]
744,,,"['unable to get the rating', 'unable to get the user rating']"
745,NR,,['unable to get the user rating']
746,NR,,['unable to get the user rating']
747,,,"['unable to get the rating', 'unable to get the user rating']"
748,5,7.4,[]
749,NR,8,[]
750,5,6.6,[]
751,,,"['unable to get the rating', 'unable to get the user rating']"
752,NR,,['unable to get the user rating']
753,,,"['unable to get the rating', 'unable to get the user rating']"
754,,,"['unable to get the rating', 'unable to get the user rating']"
755,,,"['unable to get the rating', 'unable to get the user rating']"
756,,,"['unable to get the rating', 'unable to get the user rating']"
757,,,"['unable to get the rating', 'unable to get the user rating']"
758,,,"['unable to get the rating', 'unable to get the user rating']"
759,,,"['unable to get the rating', 'unable to get the user rating']"
760,,,"['unable to get the rating', 'unable to get the user rating']"
761,NR,,['unable to get the user rating']
762,,,"['unable to get the rating', 'unable to get the user rating']"
763,,,"['unable to get the rating', 'unable to get the user rating']"
764,4,8,[]
765,,,"['unable to get the rating', 'unable to get the user rating']"
766,,,"['unable to get the rating', 'unable to get the user rating']"
767,NR,-,[]
768,,,"['unable to get the rating', 'unable to get the user rating']"
769,,,"['unable to get the rating', 'unable to get the user rating']"
770,,,"['unable to get the rating', 'unable to get the user rating']"
771,NR,6,[]
772,,,"['unable to get the rating', 'unable to get the user rating']"
773,NR,-,[]
774,,,"['unable to get the rating', 'unable to get the user rating']"
775,,,"['unable to get the rating', 'unable to get the user rating']"
776,NR,7,[]
777,NR,7.7,[]
778,,,"['unable to get the rating', 'unable to get the user rating']"
779,,,"['unable to get the rating', 'unable to get the user rating']"
780,,,"['unable to get the rating', 'unable to get the user rating']"
781,,,"['unable to get the rating', 'unable to get the user rating']"
782,,,"['unable to get the rating', 'unable to get the user rating']"
783,NR,4,[]
784,,,"['unable to get the rating', 'unable to get the user rating']"
785,,,"['unable to get the rating', 'unable to get the user rating']"
786,,,"['unable to get the rating', 'unable to get the user rating']"
787,,,"['unable to get the rating', 'unable to get the user rating']"
788,6.5,7.3,[]
789,,,"['unable to get the rating', 'unable to get the user rating']"
790,,,"['unable to get the rating', 'unable to get the user rating']"
791,,,"['unable to get the rating', 'unable to get the user rating']"
792,,,"['unable to get the rating', 'unable to get the user rating']"
793,,,"['unable to get the rating', 'unable to get the user rating']"
794,NR,-,[]
795,NR,5,[]
796,,,"['unable to get the rating', 'unable to get the user rating']"
797,NR,-,[]
798,,,"['unable to get the rating', 'unable to get the user rating']"
799,,,"['unable to get the rating', 'unable to get the user rating']"
800,,,"['unable to get the rating', 'unable to get the user rating']"
801,,,"['unable to get the rating', 'unable to get the user rating']"
802,,,"['unable to get the rating', 'unable to get the user rating']"
803,,,"['unable to get the rating', 'unable to get the user rating']"
804,NR,-,[]
805,,,"['unable to get the rating', 'unable to get the user rating']"
806,,,"['unable to get the rating', 'unable to get the user rating']"
807,,,"['unable to get the rating', 'unable to get the user rating']"
808,NR,-,[]
809,,,"['unable to get the rating', 'unable to get the user rating']"
810,,,"['unable to get the rating', 'unable to get the user rating']"
811,,,"['unable to get the rating', 'unable to get the user rating']"
812,,,"['unable to get the rating', 'unable to get the user rating']"
813,,,"['unable to get the rating', 'unable to get the user rating']"
814,2.5,,['unable to get the user rating']
815,9,8.1,[]
816,,,"['unable to get the rating', 'unable to get the user rating']"
817,,,"['unable to get the rating', 'unable to get the user rating']"
818,,,"['unable to get the rating', 'unable to get the user rating']"
819,6,7.5,[]
820,,,"['unable to get the rating', 'unable to get the user rating']"
821,,,"['unable to get the rating', 'unable to get the user rating']"
822,NR,,['unable to get the user rating']
823,,,"['unable to get the rating', 'unable to get the user rating']"
824,,,"['unable to get the rating', 'unable to get the user rating']"
825,,,"['unable to get the rating', 'unable to get the user rating']"
826,,,"['unable to get the rating', 'unable to get the user rating']"
827,NR,,['unable to get the user rating']
828,,,"['unable to get the rating', 'unable to get the user rating']"
829,,,"['unable to get the rating', 'unable to get the user rating']"
830,,,"['unable to get the rating', 'unable to get the user rating']"
831,,,"['unable to get the rating', 'unable to get the user rating']"
832,,,"['unable to get the rating', 'unable to get the user rating']"
833,,,"['unable to get the rating', 'unable to get the user rating']"
834,,,"['unable to get the rating', 'unable to get the user rating']"
835,,,"['unable to get the rating', 'unable to get the user rating']"
836,,,"['unable to get the rating', 'unable to get the user rating']"
837,,,"['unable to get the rating', 'unable to get the user rating']"
838,,,"['unable to get the rating', 'unable to get the user rating']"
839,,,"['unable to get the rating', 'unable to get the user rating']"
840,NR,5.5,[]
841,,,"['unable to get the rating', 'unable to get the user rating']"
842,,,"['unable to get the rating', 'unable to get the user rating']"
843,,,"['unable to get the rating', 'unable to get the user rating']"
844,,,"['unable to get the rating', 'unable to get the user rating']"
845,,,"['unable to get the rating', 'unable to get the user rating']"
846,,,"['unable to get the rating', 'unable to get the user rating']"
847,NR,-,[]
848,NR,-,[]
849,,,"['unable to get the rating', 'unable to get the user rating']"
850,6,5.5,[]
851,,,"['unable to get the rating', 'unable to get the user rating']"
852,,,"['unable to get the rating', 'unable to get the user rating']"
853,,,"['unable to get the rating', 'unable to get the user rating']"
854,NR,7,[]
855,,,"['unable to get the rating', 'unable to get the user rating']"
856,NR,,['unable to get the user rating']
857,NR,9,[]
858,NR,6,[]
859,,,"['unable to get the rating', 'unable to get the user rating']"
860,,,"['unable to get the rating', 'unable to get the user rating']"
861,,,"['unable to get the rating', 'unable to get the user rating']"
862,,,"['unable to get the rating', 'unable to get the user rating']"
863,,,"['unable to get the rating', 'unable to get the user rating']"
864,,,"['unable to get the rating', 'unable to get the user rating']"
865,,,"['unable to get the rating', 'unable to get the user rating']"
866,,,"['unable to get the rating', 'unable to get the user rating']"
867,,,"['unable to get the rating', 'unable to get the user rating']"
868,NR,3,[]
869,,,"['unable to get the rating', 'unable to get the user rating']"
870,8,7.5,[]
871,7.5,7.3,[]
872,,,"['unable to get the rating', 'unable to get the user rating']"
873,,,"['unable to get the rating', 'unable to get the user rating']"
874,,,"['unable to get the rating', 'unable to get the user rating']"
875,,,"['unable to get the rating', 'unable to get the user rating']"
876,,,"['unable to get the rating', 'unable to get the user rating']"
877,,,"['unable to get the rating', 'unable to get the user rating']"
878,,,"['unable to get the rating', 'unable to get the user rating']"
879,,,"['unable to get the rating', 'unable to get the user rating']"
880,NR,-,[]
881,,,"['unable to get the rating', 'unable to get the user rating']"
882,NR,-,[]
883,,,"['unable to get the rating', 'unable to get the user rating']"
884,,,"['unable to get the rating', 'unable to get the user rating']"
885,,,"['unable to get the rating', 'unable to get the user rating']"
886,NR,-,[]
887,,,"['unable to get the rating', 'unable to get the user rating']"
888,,,"['unable to get the rating', 'unable to get the user rating']"
889,,,"['unable to get the rating', 'unable to get the user rating']"
890,,,"['unable to get the rating', 'unable to get the user rating']"
891,,,"['unable to get the rating', 'unable to get the user rating']"
892,,,"['unable to get the rating', 'unable to get the user rating']"
893,6,9,[]
894,,,"['unable to get the rating', 'unable to get the user rating']"
895,,,"['unable to get the rating', 'unable to get the user rating']"
896,,,"['unable to get the rating', 'unable to get the user rating']"
897,,,"['unable to get the rating', 'unable to get the user rating']"
898,NR,-,[]
899,,,"['unable to get the rating', 'unable to get the user rating']"
900,,,"['unable to get the rating', 'unable to get the user rating']"
901,,,"['unable to get the rating', 'unable to get the user rating']"
902,,,"['unable to get the rating', 'unable to get the user rating']"
903,NR,5,[]
904,,,"['unable to get the rating', 'unable to get the user rating']"
905,,,"['unable to get the rating', 'unable to get the user rating']"
906,NR,,['unable to get the user rating']
907,,,"['unable to get the rating', 'unable to get the user rating']"
908,,,"['unable to get the rating', 'unable to get the user rating']"
909,,,"['unable to get the rating', 'unable to get the user rating']"
910,,,"['unable to get the rating', 'unable to get the user rating']"
911,5,-,[]
912,NR,6,[]
913,,,"['unable to get the rating', 'unable to get the user rating']"
914,NR,-,[]
915,,,"['unable to get the rating', 'unable to get the user rating']"
916,,,"['unable to get the rating', 'unable to get the user rating']"
917,,,"['unable to get the rating', 'unable to get the user rating']"
918,NR,,['unable to get the user rating']
919,,,"['unable to get the rating', 'unable to get the user rating']"
920,,,"['unable to get the rating', 'unable to get the user rating']"
921,,,"['unable to get the rating', 'unable to get the user rating']"
922,NR,-,[]
923,,,"['unable to get the rating', 'unable to get the user rating']"
924,NR,-,[]
925,,,"['unable to get the rating', 'unable to get the user rating']"
926,,,"['unable to get the rating', 'unable to get the user rating']"
927,,,"['unable to get the rating', 'unable to get the user rating']"
928,,,"['unable to get the rating', 'unable to get the user rating']"
929,,,"['unable to get the rating', 'unable to get the user rating']"
930,,,"['unable to get the rating', 'unable to get the user rating']"
931,NR,6,[]
932,,,"['unable to get the rating', 'unable to get the user rating']"
933,NR,7,[]
934,,,"['unable to get the rating', 'unable to get the user rating']"
935,,,"['unable to get the rating', 'unable to get the user rating']"
936,,,"['unable to get the rating', 'unable to get the user rating']"
937,,,"['unable to get the rating', 'unable to get the user rating']"
938,NR,-,[]
939,NR,,['unable to get the user rating']
940,,,"['unable to get the rating', 'unable to get the user rating']"
941,NR,-,[]
942,,,"['unable to get the rating', 'unable to get the user rating']"
943,,,"['unable to get the rating', 'unable to get the user rating']"
944,,,"['unable to get the rating', 'unable to get the user rating']"
945,,,"['unable to get the rating', 'unable to get the user rating']"
946,,,"['unable to get the rating', 'unable to get the user rating']"
947,,,"['unable to get the rating', 'unable to get the user rating']"
948,,,"['unable to get the rating', 'unable to get the user rating']"
949,6.8,6.2,[]
950,,,"['unable to get the rating', 'unable to get the user rating']"
951,NR,-,[]
952,,,"['unable to get the rating', 'unable to get the user rating']"
953,,,"['unable to get the rating', 'unable to get the user rating']"
954,,,"['unable to get the rating', 'unable to get the user rating']"
955,NR,,['unable to get the user rating']
956,NR,-,[]
957,,,"['unable to get the rating', 'unable to get the user rating']"
958,NR,,['unable to get the user rating']
959,,,"['unable to get the rating', 'unable to get the user rating']"
960,,,"['unable to get the rating', 'unable to get the user rating']"
961,NR,,['unable to get the user rating']
962,,,"['unable to get the rating', 'unable to get the user rating']"
963,,,"['unable to get the rating', 'unable to get the user rating']"
964,,,"['unable to get the rating', 'unable to get the user rating']"
965,NR,-,[]
966,,,"['unable to get the rating', 'unable to get the user rating']"
967,5,6.5,[]
968,,,"['unable to get the rating', 'unable to get the user rating']"
969,,,"['unable to get the rating', 'unable to get the user rating']"
970,NR,-,[]
971,,,"['unable to get the rating', 'unable to get the user rating']"
972,,,"['unable to get the rating', 'unable to get the user rating']"
973,,,"['unable to get the rating', 'unable to get the user rating']"
974,,,"['unable to get the rating', 'unable to get the user rating']"
975,,,"['unable to get the rating', 'unable to get the user rating']"
976,,,"['unable to get the rating', 'unable to get the user rating']"
977,,,"['unable to get the rating', 'unable to get the user rating']"
978,,,"['unable to get the rating', 'unable to get the user rating']"
979,,,"['unable to get the rating', 'unable to get the user rating']"
980,,,"['unable to get the rating', 'unable to get the user rating']"
981,NR,-,[]
982,,,"['unable to get the rating', 'unable to get the user rating']"
983,,,"['unable to get the rating', 'unable to get the user rating']"
984,,,"['unable to get the rating', 'unable to get the user rating']"
985,,,"['unable to get the rating', 'unable to get the user rating']"
986,,,"['unable to get the rating', 'unable to get the user rating']"
987,3,6,[]
988,,,"['unable to get the rating', 'unable to get the user rating']"
989,,,"['unable to get the rating', 'unable to get the user rating']"
990,,,"['unable to get the rating', 'unable to get the user rating']"
991,,,"['unable to get the rating', 'unable to get the user rating']"
992,,,"['unable to get the rating', 'unable to get the user rating']"
993,7,6,[]
994,,,"['unable to get the rating', 'unable to get the user rating']"
995,,,"['unable to get the rating', 'unable to get the user rating']"
996,,,"['unable to get the rating', 'unable to get the user rating']"
997,,,"['unable to get the rating', 'unable to get the user rating']"
998,,,"['unable to get the rating', 'unable to get the user rating']"
999,,,"['unable to get the rating', 'unable to get the user rating']"
