,0,1,log
633,,,"['unable to get the rating', 'unable to get the user rating']"
634,NR,8.2,[]
635,,,"['unable to get the rating', 'unable to get the user rating']"
636,,,"['unable to get the rating', 'unable to get the user rating']"
637,,,"['unable to get the rating', 'unable to get the user rating']"
638,,,"['unable to get the rating', 'unable to get the user rating']"
639,NR,4,[]
640,,,"['unable to get the rating', 'unable to get the user rating']"
641,,,"['unable to get the rating', 'unable to get the user rating']"
642,,,"['unable to get the rating', 'unable to get the user rating']"
643,,,"['unable to get the rating', 'unable to get the user rating']"
644,,,"['unable to get the rating', 'unable to get the user rating']"
645,NR,8,[]
646,,,"['unable to get the rating', 'unable to get the user rating']"
647,,,"['unable to get the rating', 'unable to get the user rating']"
648,NR,-,[]
649,NR,5,[]
650,,,"['unable to get the rating', 'unable to get the user rating']"
651,,,"['unable to get the rating', 'unable to get the user rating']"
652,NR,,['unable to get the user rating']
653,,,"['unable to get the rating', 'unable to get the user rating']"
654,NR,8,[]
655,,,"['unable to get the rating', 'unable to get the user rating']"
656,8,-,[]
657,,,"['unable to get the rating', 'unable to get the user rating']"
658,,,"['unable to get the rating', 'unable to get the user rating']"
659,,,"['unable to get the rating', 'unable to get the user rating']"
660,,,"['unable to get the rating', 'unable to get the user rating']"
661,,,"['unable to get the rating', 'unable to get the user rating']"
662,,,"['unable to get the rating', 'unable to get the user rating']"
663,,,"['unable to get the rating', 'unable to get the user rating']"
664,NR,-,[]
665,2.8,6,[]
666,,,"['unable to get the rating', 'unable to get the user rating']"
667,,,"['unable to get the rating', 'unable to get the user rating']"
668,NR,6,[]
669,,,"['unable to get the rating', 'unable to get the user rating']"
670,,,"['unable to get the rating', 'unable to get the user rating']"
671,,,"['unable to get the rating', 'unable to get the user rating']"
672,,,"['unable to get the rating', 'unable to get the user rating']"
673,NR,-,[]
674,,,"['unable to get the rating', 'unable to get the user rating']"
675,NR,8,[]
676,,,"['unable to get the rating', 'unable to get the user rating']"
677,,,"['unable to get the rating', 'unable to get the user rating']"
678,,,"['unable to get the rating', 'unable to get the user rating']"
679,,,"['unable to get the rating', 'unable to get the user rating']"
680,,,"['unable to get the rating', 'unable to get the user rating']"
681,,,"['unable to get the rating', 'unable to get the user rating']"
682,NR,-,[]
683,,,"['unable to get the rating', 'unable to get the user rating']"
684,,,"['unable to get the rating', 'unable to get the user rating']"
685,,,"['unable to get the rating', 'unable to get the user rating']"
686,,,"['unable to get the rating', 'unable to get the user rating']"
687,,,"['unable to get the rating', 'unable to get the user rating']"
688,,,"['unable to get the rating', 'unable to get the user rating']"
689,,,"['unable to get the rating', 'unable to get the user rating']"
690,,,"['unable to get the rating', 'unable to get the user rating']"
691,NR,,['unable to get the user rating']
692,,,"['unable to get the rating', 'unable to get the user rating']"
693,,,"['unable to get the rating', 'unable to get the user rating']"
694,NR,,['unable to get the user rating']
695,,,"['unable to get the rating', 'unable to get the user rating']"
696,,,"['unable to get the rating', 'unable to get the user rating']"
697,,,"['unable to get the rating', 'unable to get the user rating']"
698,,,"['unable to get the rating', 'unable to get the user rating']"
699,,,"['unable to get the rating', 'unable to get the user rating']"
700,8,7.3,[]
701,,,"['unable to get the rating', 'unable to get the user rating']"
702,,,"['unable to get the rating', 'unable to get the user rating']"
703,NR,8.7,[]
704,,,"['unable to get the rating', 'unable to get the user rating']"
705,,,"['unable to get the rating', 'unable to get the user rating']"
706,,,"['unable to get the rating', 'unable to get the user rating']"
707,NR,6,[]
708,,,"['unable to get the rating', 'unable to get the user rating']"
709,NR,8,[]
710,NR,-,[]
711,,,"['unable to get the rating', 'unable to get the user rating']"
712,,,"['unable to get the rating', 'unable to get the user rating']"
713,5.5,7.3,[]
714,NR,-,[]
715,,,"['unable to get the rating', 'unable to get the user rating']"
716,,,"['unable to get the rating', 'unable to get the user rating']"
717,,,"['unable to get the rating', 'unable to get the user rating']"
718,,,"['unable to get the rating', 'unable to get the user rating']"
719,,,"['unable to get the rating', 'unable to get the user rating']"
720,,,"['unable to get the rating', 'unable to get the user rating']"
721,,,"['unable to get the rating', 'unable to get the user rating']"
722,NR,-,[]
723,NR,,['unable to get the user rating']
724,,,"['unable to get the rating', 'unable to get the user rating']"
725,,,"['unable to get the rating', 'unable to get the user rating']"
726,,,"['unable to get the rating', 'unable to get the user rating']"
727,,,"['unable to get the rating', 'unable to get the user rating']"
728,,,"['unable to get the rating', 'unable to get the user rating']"
729,,,"['unable to get the rating', 'unable to get the user rating']"
730,NR,6.8,[]
731,,,"['unable to get the rating', 'unable to get the user rating']"
732,NR,-,[]
733,,,"['unable to get the rating', 'unable to get the user rating']"
734,,,"['unable to get the rating', 'unable to get the user rating']"
735,,,"['unable to get the rating', 'unable to get the user rating']"
736,,,"['unable to get the rating', 'unable to get the user rating']"
737,NR,-,[]
738,,,"['unable to get the rating', 'unable to get the user rating']"
739,,,"['unable to get the rating', 'unable to get the user rating']"
740,,,"['unable to get the rating', 'unable to get the user rating']"
741,,,"['unable to get the rating', 'unable to get the user rating']"
742,,,"['unable to get the rating', 'unable to get the user rating']"
743,NR,-,[]
744,,,"['unable to get the rating', 'unable to get the user rating']"
745,,,"['unable to get the rating', 'unable to get the user rating']"
746,,,"['unable to get the rating', 'unable to get the user rating']"
747,,,"['unable to get the rating', 'unable to get the user rating']"
748,,,"['unable to get the rating', 'unable to get the user rating']"
749,,,"['unable to get the rating', 'unable to get the user rating']"
750,,,"['unable to get the rating', 'unable to get the user rating']"
751,NR,,['unable to get the user rating']
752,,,"['unable to get the rating', 'unable to get the user rating']"
753,,,"['unable to get the rating', 'unable to get the user rating']"
754,NR,7,[]
755,,,"['unable to get the rating', 'unable to get the user rating']"
756,NR,8,[]
757,,,"['unable to get the rating', 'unable to get the user rating']"
758,,,"['unable to get the rating', 'unable to get the user rating']"
759,NR,,['unable to get the user rating']
760,,,"['unable to get the rating', 'unable to get the user rating']"
761,NR,,['unable to get the user rating']
762,,,"['unable to get the rating', 'unable to get the user rating']"
763,NR,-,[]
764,NR,-,[]
765,,,"['unable to get the rating', 'unable to get the user rating']"
766,NR,-,[]
767,,,"['unable to get the rating', 'unable to get the user rating']"
768,NR,4,[]
769,,,"['unable to get the rating', 'unable to get the user rating']"
770,,,"['unable to get the rating', 'unable to get the user rating']"
771,,,"['unable to get the rating', 'unable to get the user rating']"
772,,,"['unable to get the rating', 'unable to get the user rating']"
773,,,"['unable to get the rating', 'unable to get the user rating']"
774,,,"['unable to get the rating', 'unable to get the user rating']"
775,,,"['unable to get the rating', 'unable to get the user rating']"
776,,,"['unable to get the rating', 'unable to get the user rating']"
777,,,"['unable to get the rating', 'unable to get the user rating']"
778,NR,6,[]
779,6.5,7.4,[]
780,,,"['unable to get the rating', 'unable to get the user rating']"
781,NR,6,[]
782,,,"['unable to get the rating', 'unable to get the user rating']"
783,,,"['unable to get the rating', 'unable to get the user rating']"
784,NR,-,[]
785,NR,,['unable to get the user rating']
786,,,"['unable to get the rating', 'unable to get the user rating']"
787,,,"['unable to get the rating', 'unable to get the user rating']"
788,5,7,[]
789,,,"['unable to get the rating', 'unable to get the user rating']"
790,,,"['unable to get the rating', 'unable to get the user rating']"
791,,,"['unable to get the rating', 'unable to get the user rating']"
792,,,"['unable to get the rating', 'unable to get the user rating']"
793,,,"['unable to get the rating', 'unable to get the user rating']"
794,,,"['unable to get the rating', 'unable to get the user rating']"
795,NR,-,[]
796,,,"['unable to get the rating', 'unable to get the user rating']"
797,,,"['unable to get the rating', 'unable to get the user rating']"
798,6,7,[]
799,,,"['unable to get the rating', 'unable to get the user rating']"
800,NR,5,[]
801,,,"['unable to get the rating', 'unable to get the user rating']"
802,,,"['unable to get the rating', 'unable to get the user rating']"
803,,,"['unable to get the rating', 'unable to get the user rating']"
804,,,"['unable to get the rating', 'unable to get the user rating']"
805,,,"['unable to get the rating', 'unable to get the user rating']"
806,,,"['unable to get the rating', 'unable to get the user rating']"
807,NR,,['unable to get the user rating']
808,NR,,['unable to get the user rating']
809,NR,-,[]
810,,,"['unable to get the rating', 'unable to get the user rating']"
811,,,"['unable to get the rating', 'unable to get the user rating']"
812,,,"['unable to get the rating', 'unable to get the user rating']"
813,,,"['unable to get the rating', 'unable to get the user rating']"
814,,,"['unable to get the rating', 'unable to get the user rating']"
815,,,"['unable to get the rating', 'unable to get the user rating']"
816,3.5,-,[]
817,NR,-,[]
818,,,"['unable to get the rating', 'unable to get the user rating']"
819,,,"['unable to get the rating', 'unable to get the user rating']"
820,,,"['unable to get the rating', 'unable to get the user rating']"
821,NR,-,[]
822,,,"['unable to get the rating', 'unable to get the user rating']"
823,,,"['unable to get the rating', 'unable to get the user rating']"
824,,,"['unable to get the rating', 'unable to get the user rating']"
825,NR,-,[]
826,,,"['unable to get the rating', 'unable to get the user rating']"
827,NR,-,[]
828,,,"['unable to get the rating', 'unable to get the user rating']"
829,NR,-,[]
830,,,"['unable to get the rating', 'unable to get the user rating']"
831,,,"['unable to get the rating', 'unable to get the user rating']"
832,,,"['unable to get the rating', 'unable to get the user rating']"
833,,,"['unable to get the rating', 'unable to get the user rating']"
834,8.5,7,[]
835,,,"['unable to get the rating', 'unable to get the user rating']"
836,8,7.8,[]
837,,,"['unable to get the rating', 'unable to get the user rating']"
838,7.5,6.7,[]
839,,,"['unable to get the rating', 'unable to get the user rating']"
840,NR,-,[]
841,NR,-,[]
842,,,"['unable to get the rating', 'unable to get the user rating']"
843,,,"['unable to get the rating', 'unable to get the user rating']"
844,6.5,7.5,[]
845,,,"['unable to get the rating', 'unable to get the user rating']"
846,NR,-,[]
847,,,"['unable to get the rating', 'unable to get the user rating']"
848,NR,,['unable to get the user rating']
849,,,"['unable to get the rating', 'unable to get the user rating']"
850,NR,-,[]
851,,,"['unable to get the rating', 'unable to get the user rating']"
852,,,"['unable to get the rating', 'unable to get the user rating']"
853,,,"['unable to get the rating', 'unable to get the user rating']"
854,NR,,['unable to get the user rating']
855,,,"['unable to get the rating', 'unable to get the user rating']"
856,,,"['unable to get the rating', 'unable to get the user rating']"
857,,,"['unable to get the rating', 'unable to get the user rating']"
858,,,"['unable to get the rating', 'unable to get the user rating']"
859,,,"['unable to get the rating', 'unable to get the user rating']"
860,3,7.5,[]
861,NR,-,[]
862,,,"['unable to get the rating', 'unable to get the user rating']"
863,,,"['unable to get the rating', 'unable to get the user rating']"
864,NR,-,[]
865,,,"['unable to get the rating', 'unable to get the user rating']"
866,,,"['unable to get the rating', 'unable to get the user rating']"
867,,,"['unable to get the rating', 'unable to get the user rating']"
868,,,"['unable to get the rating', 'unable to get the user rating']"
869,,,"['unable to get the rating', 'unable to get the user rating']"
870,6,7,[]
871,NR,4,[]
872,,,"['unable to get the rating', 'unable to get the user rating']"
873,NR,-,[]
874,NR,-,[]
875,,,"['unable to get the rating', 'unable to get the user rating']"
876,,,"['unable to get the rating', 'unable to get the user rating']"
877,8.5,7.4,[]
878,NR,,['unable to get the user rating']
879,NR,-,[]
880,,,"['unable to get the rating', 'unable to get the user rating']"
881,,,"['unable to get the rating', 'unable to get the user rating']"
882,,,"['unable to get the rating', 'unable to get the user rating']"
883,NR,-,[]
884,,,"['unable to get the rating', 'unable to get the user rating']"
885,,,"['unable to get the rating', 'unable to get the user rating']"
886,,,"['unable to get the rating', 'unable to get the user rating']"
887,NR,-,[]
888,,,"['unable to get the rating', 'unable to get the user rating']"
889,NR,6.3,[]
890,,,"['unable to get the rating', 'unable to get the user rating']"
891,NR,-,[]
892,NR,-,[]
893,,,"['unable to get the rating', 'unable to get the user rating']"
894,,,"['unable to get the rating', 'unable to get the user rating']"
895,,,"['unable to get the rating', 'unable to get the user rating']"
896,NR,-,[]
897,NR,8,[]
898,4.5,6,[]
899,,,"['unable to get the rating', 'unable to get the user rating']"
900,,,"['unable to get the rating', 'unable to get the user rating']"
901,,,"['unable to get the rating', 'unable to get the user rating']"
902,,,"['unable to get the rating', 'unable to get the user rating']"
903,,,"['unable to get the rating', 'unable to get the user rating']"
904,NR,-,[]
905,5.5,8,[]
906,7.1,6.5,[]
907,NR,-,[]
908,,,"['unable to get the rating', 'unable to get the user rating']"
909,,,"['unable to get the rating', 'unable to get the user rating']"
910,,,"['unable to get the rating', 'unable to get the user rating']"
911,,,"['unable to get the rating', 'unable to get the user rating']"
912,,,"['unable to get the rating', 'unable to get the user rating']"
913,,,"['unable to get the rating', 'unable to get the user rating']"
914,,,"['unable to get the rating', 'unable to get the user rating']"
915,NR,-,[]
916,,,"['unable to get the rating', 'unable to get the user rating']"
917,,,"['unable to get the rating', 'unable to get the user rating']"
918,,,"['unable to get the rating', 'unable to get the user rating']"
919,,,"['unable to get the rating', 'unable to get the user rating']"
920,,,"['unable to get the rating', 'unable to get the user rating']"
921,,,"['unable to get the rating', 'unable to get the user rating']"
922,6,8.5,[]
923,NR,8,[]
924,,,"['unable to get the rating', 'unable to get the user rating']"
925,NR,-,[]
926,,,"['unable to get the rating', 'unable to get the user rating']"
927,,,"['unable to get the rating', 'unable to get the user rating']"
928,NR,3,[]
929,,,"['unable to get the rating', 'unable to get the user rating']"
930,,,"['unable to get the rating', 'unable to get the user rating']"
931,NR,,['unable to get the user rating']
932,,,"['unable to get the rating', 'unable to get the user rating']"
933,,,"['unable to get the rating', 'unable to get the user rating']"
934,,,"['unable to get the rating', 'unable to get the user rating']"
935,NR,-,[]
936,4,7.3,[]
937,,,"['unable to get the rating', 'unable to get the user rating']"
938,,,"['unable to get the rating', 'unable to get the user rating']"
939,,,"['unable to get the rating', 'unable to get the user rating']"
940,NR,5,[]
941,,,"['unable to get the rating', 'unable to get the user rating']"
942,,,"['unable to get the rating', 'unable to get the user rating']"
943,NR,-,[]
944,,,"['unable to get the rating', 'unable to get the user rating']"
945,NR,7,[]
946,,,"['unable to get the rating', 'unable to get the user rating']"
947,,,"['unable to get the rating', 'unable to get the user rating']"
948,8.5,8,[]
949,,,"['unable to get the rating', 'unable to get the user rating']"
950,NR,5.5,[]
951,,,"['unable to get the rating', 'unable to get the user rating']"
952,,,"['unable to get the rating', 'unable to get the user rating']"
953,,,"['unable to get the rating', 'unable to get the user rating']"
954,,,"['unable to get the rating', 'unable to get the user rating']"
955,NR,6,[]
956,,,"['unable to get the rating', 'unable to get the user rating']"
957,,,"['unable to get the rating', 'unable to get the user rating']"
958,NR,-,[]
959,,,"['unable to get the rating', 'unable to get the user rating']"
960,NR,-,[]
961,,,"['unable to get the rating', 'unable to get the user rating']"
962,,,"['unable to get the rating', 'unable to get the user rating']"
963,,,"['unable to get the rating', 'unable to get the user rating']"
964,,,"['unable to get the rating', 'unable to get the user rating']"
965,NR,-,[]
966,,,"['unable to get the rating', 'unable to get the user rating']"
967,,,"['unable to get the rating', 'unable to get the user rating']"
968,,,"['unable to get the rating', 'unable to get the user rating']"
969,,,"['unable to get the rating', 'unable to get the user rating']"
970,,,"['unable to get the rating', 'unable to get the user rating']"
971,,,"['unable to get the rating', 'unable to get the user rating']"
972,,,"['unable to get the rating', 'unable to get the user rating']"
973,,,"['unable to get the rating', 'unable to get the user rating']"
974,,,"['unable to get the rating', 'unable to get the user rating']"
975,,,"['unable to get the rating', 'unable to get the user rating']"
976,,,"['unable to get the rating', 'unable to get the user rating']"
977,8.4,9,[]
978,,,"['unable to get the rating', 'unable to get the user rating']"
979,,,"['unable to get the rating', 'unable to get the user rating']"
980,,,"['unable to get the rating', 'unable to get the user rating']"
981,,,"['unable to get the rating', 'unable to get the user rating']"
982,NR,-,[]
983,,,"['unable to get the rating', 'unable to get the user rating']"
984,,,"['unable to get the rating', 'unable to get the user rating']"
985,NR,-,[]
986,NR,6.4,[]
987,NR,-,[]
988,,,"['unable to get the rating', 'unable to get the user rating']"
989,NR,4,[]
990,,,"['unable to get the rating', 'unable to get the user rating']"
991,,,"['unable to get the rating', 'unable to get the user rating']"
992,NR,7,[]
993,NR,7,[]
994,,,"['unable to get the rating', 'unable to get the user rating']"
995,,,"['unable to get the rating', 'unable to get the user rating']"
996,NR,-,[]
997,,,"['unable to get the rating', 'unable to get the user rating']"
998,4.8,7.7,[]
999,,,"['unable to get the rating', 'unable to get the user rating']"
