,0,1,log
761,6,,['unable to get the user rating']
762,6.5,,['unable to get the user rating']
763,,,"['unable to get the rating', 'unable to get the user rating']"
764,,,"['unable to get the rating', 'unable to get the user rating']"
765,,,"['unable to get the rating', 'unable to get the user rating']"
766,8,,['unable to get the user rating']
767,,,"['unable to get the rating', 'unable to get the user rating']"
768,5.5,-,[]
769,,,"['unable to get the rating', 'unable to get the user rating']"
770,NR,,['unable to get the user rating']
771,7,-,[]
772,NR,-,[]
773,NR,-,[]
774,,,"['unable to get the rating', 'unable to get the user rating']"
775,,,"['unable to get the rating', 'unable to get the user rating']"
776,,,"['unable to get the rating', 'unable to get the user rating']"
777,,,"['unable to get the rating', 'unable to get the user rating']"
778,,,"['unable to get the rating', 'unable to get the user rating']"
779,,,"['unable to get the rating', 'unable to get the user rating']"
780,,,"['unable to get the rating', 'unable to get the user rating']"
781,,,"['unable to get the rating', 'unable to get the user rating']"
782,,,"['unable to get the rating', 'unable to get the user rating']"
783,,,"['unable to get the rating', 'unable to get the user rating']"
784,,,"['unable to get the rating', 'unable to get the user rating']"
785,,,"['unable to get the rating', 'unable to get the user rating']"
786,,,"['unable to get the rating', 'unable to get the user rating']"
787,,,"['unable to get the rating', 'unable to get the user rating']"
788,,,"['unable to get the rating', 'unable to get the user rating']"
789,,,"['unable to get the rating', 'unable to get the user rating']"
790,NR,5,[]
791,,,"['unable to get the rating', 'unable to get the user rating']"
792,,,"['unable to get the rating', 'unable to get the user rating']"
793,,,"['unable to get the rating', 'unable to get the user rating']"
794,,,"['unable to get the rating', 'unable to get the user rating']"
795,,,"['unable to get the rating', 'unable to get the user rating']"
796,,,"['unable to get the rating', 'unable to get the user rating']"
797,,,"['unable to get the rating', 'unable to get the user rating']"
798,,,"['unable to get the rating', 'unable to get the user rating']"
799,8.5,7.9,[]
800,,,"['unable to get the rating', 'unable to get the user rating']"
801,,,"['unable to get the rating', 'unable to get the user rating']"
802,,,"['unable to get the rating', 'unable to get the user rating']"
803,NR,2,[]
804,NR,-,[]
805,NR,-,[]
806,NR,-,[]
807,,,"['unable to get the rating', 'unable to get the user rating']"
808,,,"['unable to get the rating', 'unable to get the user rating']"
809,,,"['unable to get the rating', 'unable to get the user rating']"
810,,,"['unable to get the rating', 'unable to get the user rating']"
811,NR,,['unable to get the user rating']
812,NR,-,[]
813,,,"['unable to get the rating', 'unable to get the user rating']"
814,,,"['unable to get the rating', 'unable to get the user rating']"
815,,,"['unable to get the rating', 'unable to get the user rating']"
816,,,"['unable to get the rating', 'unable to get the user rating']"
817,,,"['unable to get the rating', 'unable to get the user rating']"
818,,,"['unable to get the rating', 'unable to get the user rating']"
819,NR,10,[]
820,,,"['unable to get the rating', 'unable to get the user rating']"
821,,,"['unable to get the rating', 'unable to get the user rating']"
822,,,"['unable to get the rating', 'unable to get the user rating']"
823,,,"['unable to get the rating', 'unable to get the user rating']"
824,NR,7.2,[]
825,,,"['unable to get the rating', 'unable to get the user rating']"
826,,,"['unable to get the rating', 'unable to get the user rating']"
827,,,"['unable to get the rating', 'unable to get the user rating']"
828,NR,,['unable to get the user rating']
829,NR,,['unable to get the user rating']
830,,,"['unable to get the rating', 'unable to get the user rating']"
831,,,"['unable to get the rating', 'unable to get the user rating']"
832,,,"['unable to get the rating', 'unable to get the user rating']"
833,,,"['unable to get the rating', 'unable to get the user rating']"
834,,,"['unable to get the rating', 'unable to get the user rating']"
835,NR,-,[]
836,,,"['unable to get the rating', 'unable to get the user rating']"
837,NR,-,[]
838,NR,-,[]
839,,,"['unable to get the rating', 'unable to get the user rating']"
840,8,7.7,[]
841,,,"['unable to get the rating', 'unable to get the user rating']"
842,NR,,['unable to get the user rating']
843,NR,-,[]
844,NR,-,[]
845,NR,-,[]
846,,,"['unable to get the rating', 'unable to get the user rating']"
847,,,"['unable to get the rating', 'unable to get the user rating']"
848,8,-,[]
849,NR,7,[]
850,,,"['unable to get the rating', 'unable to get the user rating']"
851,,,"['unable to get the rating', 'unable to get the user rating']"
852,NR,-,[]
853,,,"['unable to get the rating', 'unable to get the user rating']"
854,NR,-,[]
855,,,"['unable to get the rating', 'unable to get the user rating']"
856,NR,5,[]
857,,,"['unable to get the rating', 'unable to get the user rating']"
858,NR,-,[]
859,,,"['unable to get the rating', 'unable to get the user rating']"
860,NR,,['unable to get the user rating']
861,NR,-,[]
862,,,"['unable to get the rating', 'unable to get the user rating']"
863,NR,8,[]
864,,,"['unable to get the rating', 'unable to get the user rating']"
865,NR,-,[]
866,5,6.6,[]
867,,,"['unable to get the rating', 'unable to get the user rating']"
868,,,"['unable to get the rating', 'unable to get the user rating']"
869,8,6.5,[]
870,,,"['unable to get the rating', 'unable to get the user rating']"
871,6.7,7.5,[]
872,NR,7.9,[]
873,NR,9,[]
874,NR,6,[]
875,,,"['unable to get the rating', 'unable to get the user rating']"
876,,,"['unable to get the rating', 'unable to get the user rating']"
877,,,"['unable to get the rating', 'unable to get the user rating']"
878,,,"['unable to get the rating', 'unable to get the user rating']"
879,,,"['unable to get the rating', 'unable to get the user rating']"
880,,,"['unable to get the rating', 'unable to get the user rating']"
881,,,"['unable to get the rating', 'unable to get the user rating']"
882,NR,-,[]
883,,,"['unable to get the rating', 'unable to get the user rating']"
884,,,"['unable to get the rating', 'unable to get the user rating']"
885,,,"['unable to get the rating', 'unable to get the user rating']"
886,NR,3.5,[]
887,NR,6,[]
888,,,"['unable to get the rating', 'unable to get the user rating']"
889,,,"['unable to get the rating', 'unable to get the user rating']"
890,,,"['unable to get the rating', 'unable to get the user rating']"
891,,,"['unable to get the rating', 'unable to get the user rating']"
892,,,"['unable to get the rating', 'unable to get the user rating']"
893,,,"['unable to get the rating', 'unable to get the user rating']"
894,NR,-,[]
895,,,"['unable to get the rating', 'unable to get the user rating']"
896,5.5,-,[]
897,NR,-,[]
898,,,"['unable to get the rating', 'unable to get the user rating']"
899,,,"['unable to get the rating', 'unable to get the user rating']"
900,NR,6,[]
901,NR,-,[]
902,,,"['unable to get the rating', 'unable to get the user rating']"
903,NR,9.4,[]
904,,,"['unable to get the rating', 'unable to get the user rating']"
905,NR,-,[]
906,,,"['unable to get the rating', 'unable to get the user rating']"
907,NR,8,[]
908,,,"['unable to get the rating', 'unable to get the user rating']"
909,NR,6,[]
910,,,"['unable to get the rating', 'unable to get the user rating']"
911,,,"['unable to get the rating', 'unable to get the user rating']"
912,,,"['unable to get the rating', 'unable to get the user rating']"
913,NR,7,[]
914,,,"['unable to get the rating', 'unable to get the user rating']"
915,NR,8,[]
916,,,"['unable to get the rating', 'unable to get the user rating']"
917,,,"['unable to get the rating', 'unable to get the user rating']"
918,,,"['unable to get the rating', 'unable to get the user rating']"
919,,,"['unable to get the rating', 'unable to get the user rating']"
920,NR,5,[]
921,NR,-,[]
922,NR,-,[]
923,NR,-,[]
924,,,"['unable to get the rating', 'unable to get the user rating']"
925,,,"['unable to get the rating', 'unable to get the user rating']"
926,,,"['unable to get the rating', 'unable to get the user rating']"
927,,,"['unable to get the rating', 'unable to get the user rating']"
928,,,"['unable to get the rating', 'unable to get the user rating']"
929,NR,8,[]
930,NR,-,[]
931,,,"['unable to get the rating', 'unable to get the user rating']"
932,NR,-,[]
933,,,"['unable to get the rating', 'unable to get the user rating']"
934,,,"['unable to get the rating', 'unable to get the user rating']"
935,NR,7,[]
936,NR,6,[]
937,NR,5,[]
938,NR,2,[]
939,5.4,4.6,[]
940,,,"['unable to get the rating', 'unable to get the user rating']"
941,,,"['unable to get the rating', 'unable to get the user rating']"
942,,,"['unable to get the rating', 'unable to get the user rating']"
943,,,"['unable to get the rating', 'unable to get the user rating']"
944,,,"['unable to get the rating', 'unable to get the user rating']"
945,,,"['unable to get the rating', 'unable to get the user rating']"
946,6.5,7.5,[]
947,5,6.8,[]
948,,,"['unable to get the rating', 'unable to get the user rating']"
949,NR,7.7,[]
950,,,"['unable to get the rating', 'unable to get the user rating']"
951,,,"['unable to get the rating', 'unable to get the user rating']"
952,NR,7,[]
953,,,"['unable to get the rating', 'unable to get the user rating']"
954,NR,7.8,[]
955,NR,9,[]
956,NR,,['unable to get the user rating']
957,,,"['unable to get the rating', 'unable to get the user rating']"
958,,,"['unable to get the rating', 'unable to get the user rating']"
959,,,"['unable to get the rating', 'unable to get the user rating']"
960,,,"['unable to get the rating', 'unable to get the user rating']"
961,,,"['unable to get the rating', 'unable to get the user rating']"
962,,,"['unable to get the rating', 'unable to get the user rating']"
963,,,"['unable to get the rating', 'unable to get the user rating']"
964,,,"['unable to get the rating', 'unable to get the user rating']"
965,,,"['unable to get the rating', 'unable to get the user rating']"
966,NR,-,[]
967,NR,7,[]
968,,,"['unable to get the rating', 'unable to get the user rating']"
969,,,"['unable to get the rating', 'unable to get the user rating']"
970,,,"['unable to get the rating', 'unable to get the user rating']"
971,6.5,7.2,[]
972,NR,8.3,[]
973,7,8,[]
974,,,"['unable to get the rating', 'unable to get the user rating']"
975,8,7,[]
976,NR,8.3,[]
977,,,"['unable to get the rating', 'unable to get the user rating']"
978,NR,7,[]
979,,,"['unable to get the rating', 'unable to get the user rating']"
980,,,"['unable to get the rating', 'unable to get the user rating']"
981,,,"['unable to get the rating', 'unable to get the user rating']"
982,,,"['unable to get the rating', 'unable to get the user rating']"
983,,,"['unable to get the rating', 'unable to get the user rating']"
984,NR,-,[]
985,NR,-,[]
986,,,"['unable to get the rating', 'unable to get the user rating']"
987,,,"['unable to get the rating', 'unable to get the user rating']"
988,,,"['unable to get the rating', 'unable to get the user rating']"
989,NR,,['unable to get the user rating']
990,NR,-,[]
991,,,"['unable to get the rating', 'unable to get the user rating']"
992,,,"['unable to get the rating', 'unable to get the user rating']"
993,,,"['unable to get the rating', 'unable to get the user rating']"
994,,,"['unable to get the rating', 'unable to get the user rating']"
995,,,"['unable to get the rating', 'unable to get the user rating']"
996,,,"['unable to get the rating', 'unable to get the user rating']"
997,,,"['unable to get the rating', 'unable to get the user rating']"
998,,,"['unable to get the rating', 'unable to get the user rating']"
999,6,6.1,[]
