,0,1,log
688,NR,8,[]
689,6,6.1,[]
690,5,6.5,[]
691,9.3,7.2,[]
692,NR,7.8,[]
693,NR,7.8,[]
694,NR,-,[]
695,NR,,['unable to get the user rating']
696,NR,-,[]
697,,,"['unable to get the rating', 'unable to get the user rating']"
698,NR,,['unable to get the user rating']
699,NR,-,[]
700,NR,,['unable to get the user rating']
701,,,"['unable to get the rating', 'unable to get the user rating']"
702,,,"['unable to get the rating', 'unable to get the user rating']"
703,,,"['unable to get the rating', 'unable to get the user rating']"
704,NR,-,[]
705,,,"['unable to get the rating', 'unable to get the user rating']"
706,,,"['unable to get the rating', 'unable to get the user rating']"
707,NR,-,[]
708,,,"['unable to get the rating', 'unable to get the user rating']"
709,,,"['unable to get the rating', 'unable to get the user rating']"
710,,,"['unable to get the rating', 'unable to get the user rating']"
711,NR,-,[]
712,NR,4,[]
713,NR,4,[]
714,NR,6,[]
715,,,"['unable to get the rating', 'unable to get the user rating']"
716,,,"['unable to get the rating', 'unable to get the user rating']"
717,NR,-,[]
718,,,"['unable to get the rating', 'unable to get the user rating']"
719,,,"['unable to get the rating', 'unable to get the user rating']"
720,,,"['unable to get the rating', 'unable to get the user rating']"
721,,,"['unable to get the rating', 'unable to get the user rating']"
722,,,"['unable to get the rating', 'unable to get the user rating']"
723,,,"['unable to get the rating', 'unable to get the user rating']"
724,,,"['unable to get the rating', 'unable to get the user rating']"
725,NR,-,[]
726,,,"['unable to get the rating', 'unable to get the user rating']"
727,NR,-,[]
728,,,"['unable to get the rating', 'unable to get the user rating']"
729,,,"['unable to get the rating', 'unable to get the user rating']"
730,,,"['unable to get the rating', 'unable to get the user rating']"
731,,,"['unable to get the rating', 'unable to get the user rating']"
732,,,"['unable to get the rating', 'unable to get the user rating']"
733,,,"['unable to get the rating', 'unable to get the user rating']"
734,NR,-,[]
735,,,"['unable to get the rating', 'unable to get the user rating']"
736,,,"['unable to get the rating', 'unable to get the user rating']"
737,1,4,[]
738,NR,-,[]
739,NR,,['unable to get the user rating']
740,NR,-,[]
741,,,"['unable to get the rating', 'unable to get the user rating']"
742,NR,3.3,[]
743,4,3,[]
744,NR,2,[]
745,,,"['unable to get the rating', 'unable to get the user rating']"
746,,,"['unable to get the rating', 'unable to get the user rating']"
747,NR,6.8,[]
748,NR,7.6,[]
749,NR,9,[]
750,8.5,8.3,[]
751,8.5,8.3,[]
752,,,"['unable to get the rating', 'unable to get the user rating']"
753,,,"['unable to get the rating', 'unable to get the user rating']"
754,,,"['unable to get the rating', 'unable to get the user rating']"
755,,,"['unable to get the rating', 'unable to get the user rating']"
756,,,"['unable to get the rating', 'unable to get the user rating']"
757,,,"['unable to get the rating', 'unable to get the user rating']"
758,,,"['unable to get the rating', 'unable to get the user rating']"
759,NR,6,[]
760,NR,6,[]
761,NR,6,[]
762,NR,,['unable to get the user rating']
763,NR,,['unable to get the user rating']
764,,,"['unable to get the rating', 'unable to get the user rating']"
765,NR,-,[]
766,NR,10,[]
767,NR,-,[]
768,NR,-,[]
769,,,"['unable to get the rating', 'unable to get the user rating']"
770,,,"['unable to get the rating', 'unable to get the user rating']"
771,NR,7,[]
772,,,"['unable to get the rating', 'unable to get the user rating']"
773,,,"['unable to get the rating', 'unable to get the user rating']"
774,,,"['unable to get the rating', 'unable to get the user rating']"
775,,,"['unable to get the rating', 'unable to get the user rating']"
776,,,"['unable to get the rating', 'unable to get the user rating']"
777,,,"['unable to get the rating', 'unable to get the user rating']"
778,NR,,['unable to get the user rating']
779,,,"['unable to get the rating', 'unable to get the user rating']"
780,8.2,7.5,[]
781,,,"['unable to get the rating', 'unable to get the user rating']"
782,,,"['unable to get the rating', 'unable to get the user rating']"
783,NR,-,[]
784,,,"['unable to get the rating', 'unable to get the user rating']"
785,,,"['unable to get the rating', 'unable to get the user rating']"
786,,,"['unable to get the rating', 'unable to get the user rating']"
787,,,"['unable to get the rating', 'unable to get the user rating']"
788,,,"['unable to get the rating', 'unable to get the user rating']"
789,NR,,['unable to get the user rating']
790,NR,,['unable to get the user rating']
791,,,"['unable to get the rating', 'unable to get the user rating']"
792,,,"['unable to get the rating', 'unable to get the user rating']"
793,,,"['unable to get the rating', 'unable to get the user rating']"
794,,,"['unable to get the rating', 'unable to get the user rating']"
795,NR,8.2,[]
796,7.6,8.4,[]
797,,,"['unable to get the rating', 'unable to get the user rating']"
798,,,"['unable to get the rating', 'unable to get the user rating']"
799,,,"['unable to get the rating', 'unable to get the user rating']"
800,,,"['unable to get the rating', 'unable to get the user rating']"
801,,,"['unable to get the rating', 'unable to get the user rating']"
802,,,"['unable to get the rating', 'unable to get the user rating']"
803,,,"['unable to get the rating', 'unable to get the user rating']"
804,,,"['unable to get the rating', 'unable to get the user rating']"
805,6.8,7,[]
806,NR,-,[]
807,NR,-,[]
808,NR,6,[]
809,,,"['unable to get the rating', 'unable to get the user rating']"
810,,,"['unable to get the rating', 'unable to get the user rating']"
811,,,"['unable to get the rating', 'unable to get the user rating']"
812,,,"['unable to get the rating', 'unable to get the user rating']"
813,,,"['unable to get the rating', 'unable to get the user rating']"
814,,,"['unable to get the rating', 'unable to get the user rating']"
815,,,"['unable to get the rating', 'unable to get the user rating']"
816,,,"['unable to get the rating', 'unable to get the user rating']"
817,,,"['unable to get the rating', 'unable to get the user rating']"
818,,,"['unable to get the rating', 'unable to get the user rating']"
819,,,"['unable to get the rating', 'unable to get the user rating']"
820,,,"['unable to get the rating', 'unable to get the user rating']"
821,,,"['unable to get the rating', 'unable to get the user rating']"
822,,,"['unable to get the rating', 'unable to get the user rating']"
823,,,"['unable to get the rating', 'unable to get the user rating']"
824,,,"['unable to get the rating', 'unable to get the user rating']"
825,,,"['unable to get the rating', 'unable to get the user rating']"
826,,,"['unable to get the rating', 'unable to get the user rating']"
827,,,"['unable to get the rating', 'unable to get the user rating']"
828,,,"['unable to get the rating', 'unable to get the user rating']"
829,,,"['unable to get the rating', 'unable to get the user rating']"
830,,,"['unable to get the rating', 'unable to get the user rating']"
831,,,"['unable to get the rating', 'unable to get the user rating']"
832,,,"['unable to get the rating', 'unable to get the user rating']"
833,7,6.9,[]
834,,,"['unable to get the rating', 'unable to get the user rating']"
835,,,"['unable to get the rating', 'unable to get the user rating']"
836,,,"['unable to get the rating', 'unable to get the user rating']"
837,,,"['unable to get the rating', 'unable to get the user rating']"
838,,,"['unable to get the rating', 'unable to get the user rating']"
839,,,"['unable to get the rating', 'unable to get the user rating']"
840,,,"['unable to get the rating', 'unable to get the user rating']"
841,NR,,['unable to get the user rating']
842,,,"['unable to get the rating', 'unable to get the user rating']"
843,NR,-,[]
844,,,"['unable to get the rating', 'unable to get the user rating']"
845,NR,-,[]
846,NR,,['unable to get the user rating']
847,NR,6.5,[]
848,,,"['unable to get the rating', 'unable to get the user rating']"
849,,,"['unable to get the rating', 'unable to get the user rating']"
850,,,"['unable to get the rating', 'unable to get the user rating']"
851,NR,-,[]
852,7,8,[]
853,,,"['unable to get the rating', 'unable to get the user rating']"
854,NR,8,[]
855,,,"['unable to get the rating', 'unable to get the user rating']"
856,NR,,['unable to get the user rating']
857,NR,-,[]
858,,,"['unable to get the rating', 'unable to get the user rating']"
859,,,"['unable to get the rating', 'unable to get the user rating']"
860,,,"['unable to get the rating', 'unable to get the user rating']"
861,NR,-,[]
862,NR,,['unable to get the user rating']
863,,,"['unable to get the rating', 'unable to get the user rating']"
864,NR,,['unable to get the user rating']
865,NR,-,[]
866,NR,,['unable to get the user rating']
867,NR,-,[]
868,NR,,['unable to get the user rating']
869,,,"['unable to get the rating', 'unable to get the user rating']"
870,,,"['unable to get the rating', 'unable to get the user rating']"
871,,,"['unable to get the rating', 'unable to get the user rating']"
872,,,"['unable to get the rating', 'unable to get the user rating']"
873,,,"['unable to get the rating', 'unable to get the user rating']"
874,,,"['unable to get the rating', 'unable to get the user rating']"
875,,,"['unable to get the rating', 'unable to get the user rating']"
876,NR,-,[]
877,NR,7,[]
878,,,"['unable to get the rating', 'unable to get the user rating']"
879,NR,6.5,[]
880,,,"['unable to get the rating', 'unable to get the user rating']"
881,NR,7.8,[]
882,NR,-,[]
883,5,-,[]
884,NR,-,[]
885,,,"['unable to get the rating', 'unable to get the user rating']"
886,,,"['unable to get the rating', 'unable to get the user rating']"
887,,,"['unable to get the rating', 'unable to get the user rating']"
888,,,"['unable to get the rating', 'unable to get the user rating']"
889,,,"['unable to get the rating', 'unable to get the user rating']"
890,,,"['unable to get the rating', 'unable to get the user rating']"
891,NR,-,[]
892,NR,,['unable to get the user rating']
893,,,"['unable to get the rating', 'unable to get the user rating']"
894,NR,-,[]
895,NR,-,[]
896,,,"['unable to get the rating', 'unable to get the user rating']"
897,NR,6,[]
898,,,"['unable to get the rating', 'unable to get the user rating']"
899,,,"['unable to get the rating', 'unable to get the user rating']"
900,NR,6.3,[]
901,,,"['unable to get the rating', 'unable to get the user rating']"
902,7.6,-,[]
903,9,-,[]
904,NR,,['unable to get the user rating']
905,NR,,['unable to get the user rating']
906,NR,-,[]
907,,,"['unable to get the rating', 'unable to get the user rating']"
908,7,8.4,[]
909,NR,8,[]
910,,,"['unable to get the rating', 'unable to get the user rating']"
911,,,"['unable to get the rating', 'unable to get the user rating']"
912,,,"['unable to get the rating', 'unable to get the user rating']"
913,,,"['unable to get the rating', 'unable to get the user rating']"
914,,,"['unable to get the rating', 'unable to get the user rating']"
915,,,"['unable to get the rating', 'unable to get the user rating']"
916,,,"['unable to get the rating', 'unable to get the user rating']"
917,,,"['unable to get the rating', 'unable to get the user rating']"
918,,,"['unable to get the rating', 'unable to get the user rating']"
919,,,"['unable to get the rating', 'unable to get the user rating']"
920,,,"['unable to get the rating', 'unable to get the user rating']"
921,,,"['unable to get the rating', 'unable to get the user rating']"
922,8.5,6.8,[]
923,8,-,[]
924,,,"['unable to get the rating', 'unable to get the user rating']"
925,,,"['unable to get the rating', 'unable to get the user rating']"
926,,,"['unable to get the rating', 'unable to get the user rating']"
927,,,"['unable to get the rating', 'unable to get the user rating']"
928,,,"['unable to get the rating', 'unable to get the user rating']"
929,NR,4,[]
930,NR,7,[]
931,NR,-,[]
932,NR,-,[]
933,NR,-,[]
934,NR,-,[]
935,NR,4,[]
936,NR,-,[]
937,,,"['unable to get the rating', 'unable to get the user rating']"
938,,,"['unable to get the rating', 'unable to get the user rating']"
939,,,"['unable to get the rating', 'unable to get the user rating']"
940,NR,,['unable to get the user rating']
941,,,"['unable to get the rating', 'unable to get the user rating']"
942,NR,7.7,[]
943,,,"['unable to get the rating', 'unable to get the user rating']"
944,NR,7.3,[]
945,,,"['unable to get the rating', 'unable to get the user rating']"
946,NR,8.3,[]
947,NR,8.1,[]
948,NR,7.7,[]
949,,,"['unable to get the rating', 'unable to get the user rating']"
950,,,"['unable to get the rating', 'unable to get the user rating']"
951,5.5,-,[]
952,NR,6,[]
953,,,"['unable to get the rating', 'unable to get the user rating']"
954,,,"['unable to get the rating', 'unable to get the user rating']"
955,8,8.1,[]
956,NR,-,[]
957,NR,-,[]
958,,,"['unable to get the rating', 'unable to get the user rating']"
959,NR,-,[]
960,,,"['unable to get the rating', 'unable to get the user rating']"
961,NR,-,[]
962,,,"['unable to get the rating', 'unable to get the user rating']"
963,,,"['unable to get the rating', 'unable to get the user rating']"
964,,,"['unable to get the rating', 'unable to get the user rating']"
965,NR,6.7,[]
966,,,"['unable to get the rating', 'unable to get the user rating']"
967,,,"['unable to get the rating', 'unable to get the user rating']"
968,,,"['unable to get the rating', 'unable to get the user rating']"
969,,,"['unable to get the rating', 'unable to get the user rating']"
970,,,"['unable to get the rating', 'unable to get the user rating']"
971,,,"['unable to get the rating', 'unable to get the user rating']"
972,,,"['unable to get the rating', 'unable to get the user rating']"
973,,,"['unable to get the rating', 'unable to get the user rating']"
974,,,"['unable to get the rating', 'unable to get the user rating']"
975,,,"['unable to get the rating', 'unable to get the user rating']"
976,,,"['unable to get the rating', 'unable to get the user rating']"
977,,,"['unable to get the rating', 'unable to get the user rating']"
978,,,"['unable to get the rating', 'unable to get the user rating']"
979,NR,,['unable to get the user rating']
980,NR,,['unable to get the user rating']
981,NR,,['unable to get the user rating']
982,,,"['unable to get the rating', 'unable to get the user rating']"
983,,,"['unable to get the rating', 'unable to get the user rating']"
984,,,"['unable to get the rating', 'unable to get the user rating']"
985,,,"['unable to get the rating', 'unable to get the user rating']"
986,,,"['unable to get the rating', 'unable to get the user rating']"
987,,,"['unable to get the rating', 'unable to get the user rating']"
988,,,"['unable to get the rating', 'unable to get the user rating']"
989,,,"['unable to get the rating', 'unable to get the user rating']"
990,,,"['unable to get the rating', 'unable to get the user rating']"
991,,,"['unable to get the rating', 'unable to get the user rating']"
992,8.5,7.7,[]
993,8.5,7.7,[]
994,,,"['unable to get the rating', 'unable to get the user rating']"
995,NR,-,[]
996,,,"['unable to get the rating', 'unable to get the user rating']"
997,NR,-,[]
998,NR,6,[]
999,NR,,['unable to get the user rating']
